Pillar,Sub-Pillar,Indicator,Country Name,data_col,new_rank_score,higher_is_better
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Samoa,17.46,1.7544661846022969,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Samoa,5.073746911356568e-06,3.977669294238994,True
,Connectivity Technology,ISP internet download speed average ,San Marino,107.53,4.7206349433035335,True
Business,Startup Environment,Time required to start a business (days),San Marino,11.5,4.0,False
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),San Marino,0.0001476494212142,5.169968793890369,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Sao Tome and Principe,0.9125711235119388,4.964095096362704,False
Business,Startup Environment,Time required to start a business (days),Sao Tome and Principe,7.0,5.0,False
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Saudi Arabia,2.32591676009099e-06,1.6076636132727038,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Saudi Arabia,2281.5700000000006,4.882732211890085,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Saudi Arabia,151.13,5.66673672900648,True
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Saudi Arabia,2.918129342522989e-08,1.3033695996557366,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Saudi Arabia,3.700000000000001,4.129720793534166,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Saudi Arabia,14.591886618053662,1.9534380363053083,False
,Connectivity Technology,ISP internet download speed average ,Saudi Arabia,91.99,4.500923995315758,True
Government,Digital Public Services,Security incidents (# of relevant issues),Saudi Arabia,0.3734144213281449,1.9390437608047044,False
Business,Startup Environment,Time required to start a business (days),Saudi Arabia,10.4,4.242,False
People,Digital Wellbeing,Device Addiction (time of use on internet / on devices),Saudi Arabia,7.45,2.796140684410646,False
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Saudi Arabia,2.918129342522989e-08,1.5259548873573867,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Saudi Arabia,-1740.070000000002,3.7056765249114574,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Saudi Arabia,1.6108073970726902e-05,4.191500071087008,True
,Connectivity Technology,ISP internet download speed average ,Senegal,34.65,3.185322006232379,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Senegal,22.94,2.2170478943022296,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Senegal,5.193995740923492e-06,2.320364045221082,True
Business,Startup Environment,Time required to start a business (days),Senegal,6.0,5.1523076923076925,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Senegal,347.73,4.12503709121304,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Senegal,2979.0399999999986,4.447004487029559,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Senegal,0.895847032327536,4.969432175802288,False
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Senegal,2.454535558304363e-07,2.1695551502139594,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Senegal,-8.540000000000001,3.023913043478261,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Serbia,-30.059999999999995,1.9063105229180115,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Serbia,1.1433798307797851e-05,3.204805937125016,True
Business,Startup Environment,Time required to start a business (days),Serbia,7.0,5.0,False
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Serbia,5.615360747332524e-06,3.9740620112744103,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Serbia,48.57,4.1611144442777865,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Serbia,2.7356885692132806e-06,4.257341141342789,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Serbia,5.471377138426561e-06,4.00607777043133,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Serbia,-2930.3,1.9835951144039137,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Serbia,-15287.030000000006,2.052786297922865,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Serbia,2.0827350126457973,4.590666276537547,False
,Connectivity Technology,ISP internet download speed average ,Serbia,79.02,4.31754877038645,True
Infrastructure,Innovation Ecosystem,Angel Ecosystem size,Serbia,0.0446349187608482,1.0,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Seychelles,0.0021739130434782,5.166381816639861,True
,Connectivity Technology,ISP internet download speed average ,Seychelles,29.52,2.9831306790021475,True
Business,Startup Environment,Time required to start a business (days),Seychelles,32.0,1.95878546166002,False
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Seychelles,0.0,1.0,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Seychelles,11.171822632081412,2.228837896796052,False
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Seychelles,1.0243277848911652e-05,4.089263069607263,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Seychelles,0.0,1.0,True
,Connectivity Technology,ISP internet download speed average ,Sierra Leone,12.28,1.5891759776536312,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Sierra Leone,0.4262261994976798,5.484390698391854,False
Business,Startup Environment,Time required to start a business (days),Sierra Leone,8.0,4.77,False
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Singapore,85.93,5.124917570426082,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Singapore,23384.89,5.2169073903658685,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Singapore,0.0001804133517101,5.234922487191973,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Singapore,0.0126939351198871,5.99,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Singapore,17.587652904855897,1.901610879132563,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Singapore,14666.220000000005,5.604858682268123,True
Business,Startup Environment,Time required to start a business (days),Singapore,1.5,5.837692307692308,False
People,Digital Wellbeing,Device Addiction (time of use on internet / on devices),Singapore,8.07,2.2126806083650186,False
,Connectivity Technology,ISP internet download speed average ,Singapore,256.03,5.984902319433131,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Singapore,2.805261056717294e-06,4.277777645432646,True
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Singapore,5.785850929479419e-06,4.008800902862526,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Singapore,46.18000000000002,5.137591604516111,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Slovakia,307.57000000000005,4.109302058301118,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Slovakia,-3.780000000000001,3.479217391304348,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Slovakia,1858.8100000000004,4.287478934954038,True
Business,Startup Environment,Time required to start a business (days),Slovakia,21.5,2.474731574158328,False
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Slovakia,5.662571830907996,3.3981279020886515,False
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Slovakia,7.883909252904259e-06,4.186447987895757,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Slovakia,50.23,4.222738863056847,True
,Connectivity Technology,ISP internet download speed average ,Slovakia,100.74,4.624635114678244,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Slovakia,6.239600665557404e-05,5.001070012789014,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Slovakia,7.517215799280804e-06,4.0417414841994965,True
Business,Startup Environment,"Amount invested into startups yearly from private, public, blended sources (respectively)",Slovakia,4.509806168951516,2.117532093236964,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Slovakia,5.500401804351807e-07,3.070257780641438,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Slovenia,-6.259999999999998,3.242,True
Business,Startup Environment,Time required to start a business (days),Slovenia,8.0,4.77,False
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Slovenia,4.966130986670904e-05,5.000073006531926,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Slovenia,4.261666311527808e-05,4.653606274151162,True
,Connectivity Technology,ISP internet download speed average ,Slovenia,110.66,4.7648881780012,True
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Slovenia,2.442078448178856e-05,5.02159626028647,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Slovenia,12.551151692803192,1.988743023274691,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Slovenia,-710.0900000000009,3.891008025189724,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Slovenia,1.5322845165043802e-05,5.1540663928019885,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Slovenia,57.64,4.497821358932053,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Slovenia,31.91,4.001296102810573,True
Business,Startup Environment,Time required to start a business (days),Small states,17.59375,2.932178685168335,False
Business,Startup Environment,Time required to start a business (days),Solomon Islands,9.0,4.550000000000001,False
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Solomon Islands,0.5823450452627686,5.297746869621115,False
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Somalia,13.36,1.466716290940025,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Somalia,1.5940319444001658e-06,1.3743337362379728,True
Business,Startup Environment,Time required to start a business (days),Somalia,70.0,1.7747761306343597,False
,Connectivity Technology,ISP internet download speed average ,Somalia,17.53,2.002616884189658,True
Business,Startup Environment,Time required to start a business (days),South Africa,40.0,1.920046655128302,False
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),South Africa,2.2200110532642642e-07,2.086380633036886,True
