Country Name,Pillar,Sub-Pillar
Fiji,Foundations,Digital Legal Identity
Fiji,Foundations,Data Exchange
Fiji,Government,
Fiji,Government,Digital Public Services
Fiji,Government,Funding and procurement
Fiji,Government,Monitoring
Fiji,Government,Leadership and coordination
Fiji,Government,Capabilities
Fiji,Infrastructure,Innovation Ecosystem
Fiji,Infrastructure,
Fiji,Infrastructure,Connectivity Technology
Fiji,People,Digital Literacy Skills
Fiji,People,Usage and ownership
Fiji,People,Culture
Fiji,People,Digital Wellbeing
Fiji,People,
Fiji,Regulation,Cybersecurity
Fiji,Regulation,Ethical Standards
Fiji,Regulation,Data standards and protection
Fiji,Regulation,
Fiji,Strategy,Ambition
Fiji,Strategy,
Finland,Business,Impact commitments
Finland,Business,Startup Environment
Finland,Business,Financing Incentives
Finland,Business,Technology Adoption
Finland,Business,
Finland,Foundations,
Finland,Foundations,Digital Payments
Finland,Foundations,Digital Legal Identity
Finland,Foundations,Data Exchange
Finland,Government,
Finland,Government,Digital Public Services
Finland,Government,Funding and procurement
Finland,Government,Monitoring
Finland,Government,Leadership and coordination
Finland,Government,Capabilities
Finland,Infrastructure,Innovation Ecosystem
Finland,Infrastructure,
Finland,Infrastructure,Connectivity Technology
Finland,People,Digital Literacy Skills
Finland,People,Usage and ownership
Finland,People,Culture
Finland,People,Digital Wellbeing
Finland,People,
Finland,Regulation,Cybersecurity
Finland,Regulation,Ethical Standards
Finland,Regulation,Data standards and protection
Finland,Regulation,
Finland,Strategy,Ambition
Finland,Strategy,
France,Business,Impact commitments
France,Business,Startup Environment
France,Business,Financing Incentives
France,Business,Technology Adoption
France,Business,
France,Foundations,
France,Foundations,Digital Payments
France,Foundations,Digital Legal Identity
France,Foundations,Data Exchange
France,Government,
France,Government,Digital Public Services
France,Government,Funding and procurement
France,Government,Monitoring
France,Government,Leadership and coordination
France,Government,Capabilities
France,Infrastructure,Innovation Ecosystem
France,Infrastructure,
France,Infrastructure,Connectivity Technology
France,People,Digital Literacy Skills
France,People,Usage and ownership
France,People,Culture
France,People,Digital Wellbeing
France,People,
France,Regulation,Cybersecurity
France,Regulation,Ethical Standards
France,Regulation,Data standards and protection
France,Regulation,
France,Strategy,Ambition
France,Strategy,
Guinea-Bissau,Business,Impact commitments
Guinea-Bissau,Business,Startup Environment
Guinea-Bissau,Business,Financing Incentives
Guinea-Bissau,Business,Technology Adoption
Guinea-Bissau,Business,
Guinea-Bissau,Foundations,
Guinea-Bissau,Foundations,Digital Payments
Guinea-Bissau,Foundations,Digital Legal Identity
Guinea-Bissau,Foundations,Data Exchange
Guinea-Bissau,Government,
Guinea-Bissau,Government,Digital Public Services
Guinea-Bissau,Government,Funding and procurement
Guinea-Bissau,Government,Monitoring
Guinea-Bissau,Government,Leadership and coordination
Guinea-Bissau,Government,Capabilities
Guinea-Bissau,Infrastructure,Innovation Ecosystem
Guinea-Bissau,Infrastructure,
Guinea-Bissau,Infrastructure,Connectivity Technology
Guinea-Bissau,People,Digital Literacy Skills
Guinea-Bissau,People,Usage and ownership
Guinea-Bissau,People,Culture
Guinea-Bissau,People,Digital Wellbeing
Guinea-Bissau,People,
Guinea-Bissau,Regulation,Cybersecurity
Guinea-Bissau,Regulation,Ethical Standards
Guinea-Bissau,Regulation,Data standards and protection
Guinea-Bissau,Regulation,
Guinea-Bissau,Strategy,Ambition
Guinea-Bissau,Strategy,
Gabon,Business,Impact commitments
Gabon,Business,Startup Environment
Gabon,Business,Financing Incentives
Gabon,Business,Technology Adoption
Gabon,Business,
Gabon,Foundations,
Gabon,Foundations,Digital Payments
Gabon,Foundations,Digital Legal Identity
Gabon,Foundations,Data Exchange
Gabon,Government,
Gabon,Government,Digital Public Services
Gabon,Government,Funding and procurement
Gabon,Government,Monitoring
Gabon,Government,Leadership and coordination
Gabon,Government,Capabilities
Gabon,Infrastructure,Innovation Ecosystem
Gabon,Infrastructure,
Gabon,Infrastructure,Connectivity Technology
Gabon,People,Digital Literacy Skills
Gabon,People,Usage and ownership
Gabon,People,Culture
Gabon,People,Digital Wellbeing
Gabon,People,
Gabon,Regulation,Cybersecurity
Gabon,Regulation,Ethical Standards
Gabon,Regulation,Data standards and protection
Gabon,Regulation,
Gabon,Strategy,Ambition
Gabon,Strategy,
Gambia (the),Business,Impact commitments
Gambia (the),Business,Startup Environment
Gambia (the),Business,Financing Incentives
Gambia (the),Business,Technology Adoption
Gambia (the),Business,
Gambia (the),Foundations,
Gambia (the),Foundations,Digital Payments
Gambia (the),Foundations,Digital Legal Identity
Gambia (the),Foundations,Data Exchange
Gambia (the),Government,
Gambia (the),Government,Digital Public Services
Gambia (the),Government,Funding and procurement
Gambia (the),Government,Monitoring
Gambia (the),Government,Leadership and coordination
Gambia (the),Government,Capabilities
Gambia (the),Infrastructure,Innovation Ecosystem
Gambia (the),Infrastructure,
Gambia (the),Infrastructure,Connectivity Technology
Gambia (the),People,Digital Literacy Skills
Gambia (the),People,Usage and ownership
Gambia (the),People,Culture
Gambia (the),People,Digital Wellbeing
Gambia (the),People,
Gambia (the),Regulation,Cybersecurity
Gambia (the),Regulation,Ethical Standards
Gambia (the),Regulation,Data standards and protection
Gambia (the),Regulation,
Gambia (the),Strategy,Ambition
Gambia (the),Strategy,
Gambia (the),Business,Impact commitments
Gambia (the),Business,Startup Environment
Gambia (the),Business,Financing Incentives
Gambia (the),Business,Technology Adoption
Gambia (the),Business,
Gambia (the),Foundations,
Gambia (the),Foundations,Digital Payments
Gambia (the),Foundations,Digital Legal Identity
Gambia (the),Foundations,Data Exchange
Gambia (the),Government,
Gambia (the),Government,Digital Public Services
Gambia (the),Government,Funding and procurement
Gambia (the),Government,Monitoring
Gambia (the),Government,Leadership and coordination
Gambia (the),Government,Capabilities
Gambia (the),Infrastructure,Innovation Ecosystem
Gambia (the),Infrastructure,
Gambia (the),Infrastructure,Connectivity Technology
Gambia (the),People,Digital Literacy Skills
Gambia (the),People,Usage and ownership
Gambia (the),People,Culture
Gambia (the),People,Digital Wellbeing
Gambia (the),People,
Gambia (the),Regulation,Cybersecurity
Gambia (the),Regulation,Ethical Standards
Gambia (the),Regulation,Data standards and protection
Gambia (the),Regulation,
Gambia (the),Strategy,Ambition
Gambia (the),Strategy,
Georgia,Business,Impact commitments
Georgia,Business,Startup Environment
Georgia,Business,Financing Incentives
Georgia,Business,Technology Adoption
Georgia,Business,
Georgia,Foundations,
Georgia,Foundations,Digital Payments
Georgia,Foundations,Digital Legal Identity
Georgia,Foundations,Data Exchange
Georgia,Government,
Georgia,Government,Digital Public Services
Georgia,Government,Funding and procurement
Georgia,Government,Monitoring
Georgia,Government,Leadership and coordination
Georgia,Government,Capabilities
Georgia,Infrastructure,Innovation Ecosystem
Georgia,Infrastructure,
Georgia,Infrastructure,Connectivity Technology
Georgia,People,Digital Literacy Skills
Georgia,People,Usage and ownership
Georgia,People,Culture
Georgia,People,Digital Wellbeing
Georgia,People,
Georgia,Regulation,Cybersecurity
Georgia,Regulation,Ethical Standards
Georgia,Regulation,Data standards and protection
Georgia,Regulation,
Georgia,Strategy,Ambition
Georgia,Strategy,
Germany,Business,Impact commitments
Germany,Business,Startup Environment
Germany,Business,Financing Incentives
Germany,Business,Technology Adoption
Germany,Business,
Germany,Foundations,
Germany,Foundations,Digital Payments
Germany,Foundations,Digital Legal Identity
Germany,Foundations,Data Exchange
Germany,Government,
Germany,Government,Digital Public Services
Germany,Government,Funding and procurement
Germany,Government,Monitoring
Germany,Government,Leadership and coordination
Germany,Government,Capabilities
Germany,Infrastructure,Innovation Ecosystem
Germany,Infrastructure,
Germany,Infrastructure,Connectivity Technology
Germany,People,Digital Literacy Skills
Germany,People,Usage and ownership
Germany,People,Culture
Germany,People,Digital Wellbeing
Germany,People,
Germany,Regulation,Cybersecurity
Germany,Regulation,Ethical Standards
Germany,Regulation,Data standards and protection
Germany,Regulation,
Germany,Strategy,Ambition
Germany,Strategy,
Germany France,Business,Impact commitments
Germany France,Business,Startup Environment
Germany France,Business,Financing Incentives
Germany France,Business,Technology Adoption
Germany France,Business,
Germany France,Foundations,
Germany France,Foundations,Digital Payments
Germany France,Foundations,Digital Legal Identity
Germany France,Foundations,Data Exchange
Germany France,Government,
Germany France,Government,Digital Public Services
Germany France,Government,Funding and procurement
Germany France,Government,Monitoring
Germany France,Government,Leadership and coordination
Germany France,Government,Capabilities
Germany France,Infrastructure,Innovation Ecosystem
Germany France,Infrastructure,
Germany France,Infrastructure,Connectivity Technology
Germany France,People,Digital Literacy Skills
Germany France,People,Usage and ownership
Germany France,People,Culture
Germany France,People,Digital Wellbeing
Germany France,People,
Germany France,Regulation,Cybersecurity
Germany France,Regulation,Ethical Standards
Germany France,Regulation,Data standards and protection
Germany France,Regulation,
Germany France,Strategy,Ambition
Germany France,Strategy,
Ghana,Business,Impact commitments
Ghana,Business,Startup Environment
Ghana,Business,Financing Incentives
Ghana,Business,Technology Adoption
Ghana,Business,
Ghana,Foundations,
Ghana,Foundations,Digital Payments
Ghana,Foundations,Digital Legal Identity
Ghana,Foundations,Data Exchange
Ghana,Government,
Ghana,Government,Digital Public Services
Ghana,Government,Funding and procurement
Ghana,Government,Monitoring
Ghana,Government,Leadership and coordination
Ghana,Government,Capabilities
Ghana,Infrastructure,Innovation Ecosystem
Ghana,Infrastructure,
Ghana,Infrastructure,Connectivity Technology
Ghana,People,Digital Literacy Skills
Ghana,People,Usage and ownership
Ghana,People,Culture
Ghana,People,Digital Wellbeing
Ghana,People,
Ghana,Regulation,Cybersecurity
Ghana,Regulation,Ethical Standards
Ghana,Regulation,Data standards and protection
Ghana,Regulation,
Ghana,Strategy,Ambition
Ghana,Strategy,
Greece,Business,Impact commitments
Greece,Business,Startup Environment
Greece,Business,Financing Incentives
Greece,Business,Technology Adoption
Greece,Business,
Greece,Foundations,
Greece,Foundations,Digital Payments
Greece,Foundations,Digital Legal Identity
Greece,Foundations,Data Exchange
Greece,Government,
Greece,Government,Digital Public Services
Greece,Government,Funding and procurement
Greece,Government,Monitoring
Greece,Government,Leadership and coordination
Greece,Government,Capabilities
Greece,Infrastructure,Innovation Ecosystem
Greece,Infrastructure,
Greece,Infrastructure,Connectivity Technology
Greece,People,Digital Literacy Skills
Greece,People,Usage and ownership
Greece,People,Culture
Greece,People,Digital Wellbeing
Greece,People,
Greece,Regulation,Cybersecurity
Greece,Regulation,Ethical Standards
Greece,Regulation,Data standards and protection
Greece,Regulation,
Greece,Strategy,Ambition
Greece,Strategy,
Grenada,Business,Impact commitments
Grenada,Business,Startup Environment
Grenada,Business,Financing Incentives
Grenada,Business,Technology Adoption
Grenada,Business,
Grenada,Foundations,
Grenada,Foundations,Digital Payments
Grenada,Foundations,Digital Legal Identity
Grenada,Foundations,Data Exchange
Grenada,Government,
Grenada,Government,Digital Public Services
Grenada,Government,Funding and procurement
Grenada,Government,Monitoring
Grenada,Government,Leadership and coordination
Grenada,Government,Capabilities
Grenada,Infrastructure,Innovation Ecosystem
Grenada,Infrastructure,
Grenada,Infrastructure,Connectivity Technology
Grenada,People,Digital Literacy Skills
Grenada,People,Usage and ownership
Grenada,People,Culture
Grenada,People,Digital Wellbeing
Grenada,People,
Grenada,Regulation,Cybersecurity
Grenada,Regulation,Ethical Standards
Grenada,Regulation,Data standards and protection
Grenada,Regulation,
Grenada,Strategy,Ambition
Grenada,Strategy,
Guatemala,Business,Impact commitments
Guatemala,Business,Startup Environment
Guatemala,Business,Financing Incentives
Guatemala,Business,Technology Adoption
Guatemala,Business,
Guatemala,Foundations,
Guatemala,Foundations,Digital Payments
Guatemala,Foundations,Digital Legal Identity
Guatemala,Foundations,Data Exchange
Guatemala,Government,
Guatemala,Government,Digital Public Services
Guatemala,Government,Funding and procurement
Guatemala,Government,Monitoring
Guatemala,Government,Leadership and coordination
Guatemala,Government,Capabilities
Guatemala,Infrastructure,Innovation Ecosystem
Guatemala,Infrastructure,
Guatemala,Infrastructure,Connectivity Technology
Guatemala,People,Digital Literacy Skills
Guatemala,People,Usage and ownership
Guatemala,People,Culture
Guatemala,People,Digital Wellbeing
Guatemala,People,
Guatemala,Regulation,Cybersecurity
Guatemala,Regulation,Ethical Standards
Guatemala,Regulation,Data standards and protection
Guatemala,Regulation,
Guatemala,Strategy,Ambition
Guatemala,Strategy,
Guinea,Business,Impact commitments
Guinea,Business,Startup Environment
Guinea,Business,Financing Incentives
Guinea,Business,Technology Adoption
Guinea,Business,
Guinea,Foundations,
Guinea,Foundations,Digital Payments
Guinea,Foundations,Digital Legal Identity
Guinea,Foundations,Data Exchange
Guinea,Government,
Guinea,Government,Digital Public Services
