CMS slug,Region Name,Sub-region Name,Country or Area,World Bank Income Level,Score,Pillar,Sub-Pillar
luxembourg,Europe,Western Europe,Luxembourg,High Income,,Government,Monitoring
luxembourg,Europe,Western Europe,Luxembourg,High Income,1.060563,Government,Funding and procurement
luxembourg,Europe,Western Europe,Luxembourg,High Income,4.667749999999999,Government,Digital Public Services
luxembourg,Europe,Western Europe,Luxembourg,High Income,,Government,Leadership and coordination
luxembourg,Europe,Western Europe,Luxembourg,High Income,4.674999999999999,Government,Capabilities
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,3.603499999999999,Government,
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,,Government,Capabilities
portugal,Europe,Southern Europe,Portugal,High Income,,Government,Leadership and coordination
portugal,Europe,Southern Europe,Portugal,High Income,1.0673765,Government,Funding and procurement
iraq,Asia,Western Asia,Iraq,Upper Middle Income,1.6130570000000004,Government,
iraq,Asia,Western Asia,Iraq,Upper Middle Income,,Government,Leadership and coordination
new-zealand,Oceania,Australia and New Zealand,New Zealand,High income,1.0309545749999995,Government,Funding and procurement
new-zealand,Oceania,Australia and New Zealand,New Zealand,High income,,Government,Leadership and coordination
new-zealand,Oceania,Australia and New Zealand,New Zealand,High income,,Government,Monitoring
new-zealand,Oceania,Australia and New Zealand,New Zealand,High income,3.700040413888889,Government,
portugal,Europe,Southern Europe,Portugal,High Income,4.375,Government,Capabilities
portugal,Europe,Southern Europe,Portugal,High Income,3.5280421666666677,Government,
portugal,Europe,Southern Europe,Portugal,High Income,5.141750000000001,Government,Digital Public Services
new-zealand,Oceania,Australia and New Zealand,New Zealand,High income,4.674999999999999,Government,Capabilities
azerbaijan,Asia,Western Asia,Azerbaijan,Upper Middle Income,,Government,Leadership and coordination
azerbaijan,Asia,Western Asia,Azerbaijan,Upper Middle Income,4.491,Government,Digital Public Services
azerbaijan,Asia,Western Asia,Azerbaijan,Upper Middle Income,1.9250000000000005,Government,Capabilities
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,,Government,Leadership and coordination
iraq,Asia,Western Asia,Iraq,Upper Middle Income,,Government,Monitoring
iraq,Asia,Western Asia,Iraq,Upper Middle Income,1.225,Government,Capabilities
iraq,Asia,Western Asia,Iraq,Upper Middle Income,2.612000000000001,Government,Digital Public Services
iraq,Asia,Western Asia,Iraq,Upper Middle Income,1.002171,Government,Funding and procurement
azerbaijan,Asia,Western Asia,Azerbaijan,Upper Middle Income,1.0092080000000003,Government,Funding and procurement
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,,Government,Leadership and coordination
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,,Government,Monitoring
azerbaijan,Asia,Western Asia,Azerbaijan,Upper Middle Income,2.475069333333334,Government,
senegal,Africa,Sub-Saharan Africa,Senegal,,,Government,Monitoring
senegal,Africa,Sub-Saharan Africa,Senegal,,3.3365000000000005,Government,
ireland,Europe,Northern Europe,Ireland,High Income,5.069249999999999,Government,Digital Public Services
ireland,Europe,Northern Europe,Ireland,High Income,1.3389818750000004,Government,Funding and procurement
ireland,Europe,Northern Europe,Ireland,High Income,,Government,Leadership and coordination
iceland,Europe,Northern Europe,Iceland,High Income,,Government,Capabilities
iceland,Europe,Northern Europe,Iceland,High Income,4.9197500000000005,Government,Digital Public Services
iceland,Europe,Northern Europe,Iceland,High Income,1.1020675000000002,Government,Funding and procurement
ireland,Europe,Northern Europe,Ireland,High Income,,Government,Monitoring
ireland,Europe,Northern Europe,Ireland,High Income,4.6,Government,Capabilities
iceland,Europe,Northern Europe,Iceland,High Income,,Government,Leadership and coordination
iceland,Europe,Northern Europe,Iceland,High Income,,Government,Monitoring
iceland,Europe,Northern Europe,Iceland,High Income,3.0109087500000005,Government,
greece,Europe,Southern Europe,Greece,High Income,4.6,Government,Capabilities
saint-kitts-and-nevis,Americas,Latin America and the Caribbean,Saint Kitts and Nevis,High Income,,Government,Capabilities
senegal,Africa,Sub-Saharan Africa,Senegal,,,Government,Funding and procurement
singapore,Asia,South-eastern Asia,Singapore,High Income,,Government,Funding and procurement
singapore,Asia,South-eastern Asia,Singapore,High Income,5.583166666666668,Government,Digital Public Services
vanuatu,Oceania,Melanesia,Vanuatu,Lower Middle Income,2.8205,Government,
senegal,Africa,Sub-Saharan Africa,Senegal,,,Government,Leadership and coordination
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Government,Capabilities
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,2.64275,Government,Digital Public Services
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Government,Monitoring
vanuatu,Oceania,Melanesia,Vanuatu,Lower Middle Income,,Government,Leadership and coordination
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Government,Leadership and coordination
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Government,Funding and procurement
saint-kitts-and-nevis,Americas,Latin America and the Caribbean,Saint Kitts and Nevis,High Income,2.8185,Government,
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,2.64275,Government,
ireland,Europe,Northern Europe,Ireland,High Income,3.669410625,Government,
senegal,Africa,Sub-Saharan Africa,Senegal,,3.3365000000000005,Government,Digital Public Services
vanuatu,Oceania,Melanesia,Vanuatu,Lower Middle Income,,Government,Monitoring
senegal,Africa,Sub-Saharan Africa,Senegal,,,Government,Capabilities
vanuatu,Oceania,Melanesia,Vanuatu,Lower Middle Income,,Government,Funding and procurement
vanuatu,Oceania,Melanesia,Vanuatu,Lower Middle Income,,Government,Capabilities
vanuatu,Oceania,Melanesia,Vanuatu,Lower Middle Income,2.8205,Government,Digital Public Services
trinidad-and-tobago,Americas,Latin America and the Caribbean,Trinidad and Tobago,High Income,2.9603998333333323,Government,
italy,Europe,Southern Europe,Italy,High Income,3.837482216666667,Government,
italy,Europe,Southern Europe,Italy,High Income,,Government,Monitoring
italy,Europe,Southern Europe,Italy,High Income,,Government,Leadership and coordination
austria,Europe,Western Europe,Austria,High Income,,Government,Leadership and coordination
austria,Europe,Western Europe,Austria,High Income,4.003081833333335,Government,
malta,Europe,Southern Europe,Malta,High Income,3.0706864999999994,Government,
malta,Europe,Southern Europe,Malta,High Income,,Government,Leadership and coordination
malta,Europe,Southern Europe,Malta,High Income,1.0286229999999998,Government,Funding and procurement
malta,Europe,Southern Europe,Malta,High Income,,Government,Capabilities
malta,Europe,Southern Europe,Malta,High Income,5.112749999999999,Government,Digital Public Services
austria,Europe,Western Europe,Austria,High Income,1.1587454999999998,Government,Funding and procurement
malta,Europe,Southern Europe,Malta,High Income,,Government,Monitoring
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,2.64275,Government,
micronesia,Oceania,Micronesia,Micronesia (Federated States of),Lower Middle Income,2.7155,Government,
micronesia,Oceania,Micronesia,Micronesia (Federated States of),Lower Middle Income,,Government,Capabilities
micronesia,Oceania,Micronesia,Micronesia (Federated States of),Lower Middle Income,2.7155,Government,Digital Public Services
micronesia,Oceania,Micronesia,Micronesia (Federated States of),Lower Middle Income,,Government,Funding and procurement
micronesia,Oceania,Micronesia,Micronesia (Federated States of),Lower Middle Income,,Government,Leadership and coordination
micronesia,Oceania,Micronesia,Micronesia (Federated States of),Lower Middle Income,,Government,Monitoring
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Government,Funding and procurement
eswatini,Africa,Sub-Saharan Africa,Eswatini,Lower Middle Income,,Government,Monitoring
austria,Europe,Western Europe,Austria,High Income,5.275500000000001,Government,Digital Public Services
austria,Europe,Western Europe,Austria,High Income,5.575000000000002,Government,Capabilities
italy,Europe,Southern Europe,Italy,High Income,1.3104466499999998,Government,Funding and procurement
italy,Europe,Southern Europe,Italy,High Income,5.127,Government,Digital Public Services
italy,Europe,Southern Europe,Italy,High Income,5.075000000000001,Government,Capabilities
singapore,Asia,South-eastern Asia,Singapore,High Income,,Government,Leadership and coordination
singapore,Asia,South-eastern Asia,Singapore,High Income,5.566583333333333,Government,
netherlands,Europe,Western Europe,Netherlands (the),High Income,3.856729,Government,
netherlands,Europe,Western Europe,Netherlands (the),High Income,5.161999999999999,Government,Digital Public Services
austria,Europe,Western Europe,Austria,High Income,,Government,Monitoring
netherlands,Europe,Western Europe,Netherlands (the),High Income,1.1081870000000005,Government,Funding and procurement
netherlands,Europe,Western Europe,Netherlands (the),High Income,,Government,Monitoring
netherlands,Europe,Western Europe,Netherlands (the),High Income,5.299999999999999,Government,Capabilities
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Government,Capabilities
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,2.64275,Government,Digital Public Services
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Government,Monitoring
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Government,Leadership and coordination
argentina,Americas,Latin America and the Caribbean,Argentina,Upper Middle Income,4.953666666666665,Government,Digital Public Services
netherlands,Europe,Western Europe,Netherlands (the),High Income,,Government,Leadership and coordination
venezuela,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),,3.575000000000001,Government,Capabilities
south-korea,Asia,Eastern Asia,Republic of Korea (the),High income,3.375,Government,Capabilities
venezuela,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),,,Government,Funding and procurement
saint-lucia,Americas,Latin America and the Caribbean,Saint Lucia,Upper Middle Income,,Government,Leadership and coordination
saint-lucia,Americas,Latin America and the Caribbean,Saint Lucia,Upper Middle Income,,Government,Funding and procurement
ethiopia,Africa,Sub-Saharan Africa,Ethiopia,Low Income,2.745,Government,Digital Public Services
ethiopia,Africa,Sub-Saharan Africa,Ethiopia,Low Income,3.3225,Government,
saint-lucia,Americas,Latin America and the Caribbean,Saint Lucia,Upper Middle Income,2.93825,Government,Digital Public Services
saint-lucia,Americas,Latin America and the Caribbean,Saint Lucia,Upper Middle Income,2.75,Government,Capabilities
liberia,Africa,Sub-Saharan Africa,Liberia,Low Income,,Government,Leadership and coordination
liberia,Africa,Sub-Saharan Africa,Liberia,Low Income,,Government,Funding and procurement
madagascar,Africa,Sub-Saharan Africa,Madagascar,Low Income,2.4645000000000006,Government,
madagascar,Africa,Sub-Saharan Africa,Madagascar,Low Income,,Government,Capabilities
kuwait,Asia,Western Asia,Kuwait,High Income,3.081039666666666,Government,
kyrgyzstan,Asia,Central Asia,Kyrgyzstan,Lower Middle Income,,Government,Monitoring
saint-lucia,Americas,Latin America and the Caribbean,Saint Lucia,Upper Middle Income,,Government,Monitoring
kyrgyzstan,Asia,Central Asia,Kyrgyzstan,Lower Middle Income,4.403499999999998,Government,Digital Public Services
kyrgyzstan,Asia,Central Asia,Kyrgyzstan,Lower Middle Income,,Government,Leadership and coordination
kyrgyzstan,Asia,Central Asia,Kyrgyzstan,Lower Middle Income,2.561184499999999,Government,
cuba,Americas,Latin America and the Caribbean,Cuba,Upper Middle Income,2.53975,Government,Digital Public Services
cuba,Americas,Latin America and the Caribbean,Cuba,Upper Middle Income,,Government,Capabilities
cuba,Americas,Latin America and the Caribbean,Cuba,Upper Middle Income,1.7833015,Government,
venezuela,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),,,Government,Monitoring
tanzania,Africa,Sub-Saharan Africa,United Republic of Tanzania (the),Low Income,,Government,Funding and procurement
tanzania,Africa,Sub-Saharan Africa,United Republic of Tanzania (the),Low Income,,Government,Leadership and coordination
tanzania,Africa,Sub-Saharan Africa,United Republic of Tanzania (the),Low Income,,Government,Monitoring
tanzania,Africa,Sub-Saharan Africa,United Republic of Tanzania (the),Low Income,,Government,Capabilities
cabo-verde,Africa,Sub-Saharan Africa,Cabo Verde,Lower Middle Income,,Government,Capabilities
madagascar,Africa,Sub-Saharan Africa,Madagascar,Low Income,,Government,Funding and procurement
kyrgyzstan,Asia,Central Asia,Kyrgyzstan,Lower Middle Income,1.0050535,Government,Funding and procurement
kyrgyzstan,Asia,Central Asia,Kyrgyzstan,Lower Middle Income,2.2749999999999995,Government,Capabilities
ethiopia,Africa,Sub-Saharan Africa,Ethiopia,Low Income,3.899999999999999,Government,Capabilities
ethiopia,Africa,Sub-Saharan Africa,Ethiopia,Low Income,,Government,Funding and procurement
belize,Americas,Latin America and the Caribbean,Belize,Lower Middle Income,2.4057500000000007,Government,
kuwait,Asia,Western Asia,Kuwait,High Income,1.003119,Government,Funding and procurement
liechtenstein,Europe,Western Europe,Liechtenstein,High Income,4.164749999999999,Government,
tajikistan,Asia,Central Asia,Tajikistan,Lower Middle Income,1.83092575,Government,
tajikistan,Asia,Central Asia,Tajikistan,Lower Middle Income,,Government,Capabilities
liechtenstein,Europe,Western Europe,Liechtenstein,High Income,,Government,Capabilities
liechtenstein,Europe,Western Europe,Liechtenstein,High Income,4.164749999999999,Government,Digital Public Services
tajikistan,Asia,Central Asia,Tajikistan,Lower Middle Income,2.657,Government,Digital Public Services
tajikistan,Asia,Central Asia,Tajikistan,Lower Middle Income,1.0048515000000005,Government,Funding and procurement
tajikistan,Asia,Central Asia,Tajikistan,Lower Middle Income,,Government,Leadership and coordination
laos,Asia,South-eastern Asia,Lao People's Democratic Republic (the),Lower Middle Income,,Government,Monitoring
tajikistan,Asia,Central Asia,Tajikistan,Lower Middle Income,,Government,Monitoring
tonga,Oceania,Polynesia,Tonga,Upper Middle Income,,Government,Monitoring
