Country Name,Year,Pillar,Sub-Pillar,Indicator,data_col,new_rank_score,higher_is_better
Niue,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1500.0,1.131713506494215,True
North America,2019.0,Infrastructure,Connectivity Technology,Electricity Density,14799.991,2.299572473795215,True
Democratic People's Republic of Korea (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,614.583,1.0539659213078227,True
North Macedonia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2817.94,1.2474405056602054,True
Norway,2019.0,Infrastructure,Connectivity Technology,Electricity Density,24542.841,3.155082431626657,True
Oman,2019.0,Infrastructure,Connectivity Technology,Electricity Density,7426.961,1.652154050603854,True
Pakistan,2019.0,Infrastructure,Connectivity Technology,Electricity Density,671.327,1.0589485554494946,True
State of Palestine (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,59.142,1.005193200134054,True
Panama,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2671.595,1.234590096921608,True
Papua New Guinea,2019.0,Infrastructure,Connectivity Technology,Electricity Density,485.088,1.0425950942921771,True
Paraguay,2019.0,Infrastructure,Connectivity Technology,Electricity Density,7072.117,1.620995552271565,True
Peru,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1706.594,1.149854319934659,True
Philippines (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,928.448,1.081526094451694,True
Poland,2019.0,Infrastructure,Connectivity Technology,Electricity Density,4292.314,1.376903818609473,True
Portugal,2019.0,Infrastructure,Connectivity Technology,Electricity Density,5068.195,1.4450331566976318,True
Puerto Rico,2019.0,Infrastructure,Connectivity Technology,Electricity Density,7004.946,1.61509733364175,True
Qatar,2019.0,Infrastructure,Connectivity Technology,Electricity Density,16656.46,2.462587168253754,True
Réunion,2019.0,Infrastructure,Connectivity Technology,Electricity Density,3578.028,1.314183076142989,True
Romania,2019.0,Infrastructure,Connectivity Technology,Electricity Density,3070.337,1.2696032349259525,True
Russian Federation (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,7256.132,1.637153726203254,True
Rwanda,2019.0,Infrastructure,Connectivity Technology,Electricity Density,61.985,1.005442841133363,True
Saint Helena,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1388.889,1.1219569602141624,True
Saint Kitts and Nevis,2019.0,Infrastructure,Connectivity Technology,Electricity Density,3696.855,1.3246171567004472,True
Saint Lucia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2097.424,1.184172713096748,True
Saint Pierre and Miquelon,2019.0,Infrastructure,Connectivity Technology,Electricity Density,8111.111,1.7122285809158655,True
Saint Vincent and the Grenadines,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1279.279,1.1123322152496085,True
Samoa,2019.0,Infrastructure,Connectivity Technology,Electricity Density,693.14,1.0608639332609335,True
Sao Tome and Principe,2019.0,Infrastructure,Connectivity Technology,Electricity Density,418.605,1.0367572882573406,True
Saudi Arabia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,10547.792,1.926191113394419,True
Senegal,2019.0,Infrastructure,Connectivity Technology,Electricity Density,288.182,1.0253049744856773,True
Serbia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,3959.011,1.3476368140394457,True
Seychelles,2019.0,Infrastructure,Connectivity Technology,Electricity Density,4421.769,1.3882711332649456,True
Sierra Leone,2019.0,Infrastructure,Connectivity Technology,Electricity Density,35.103,1.0030823594789775,True
Singapore,2019.0,Infrastructure,Connectivity Technology,Electricity Density,8815.3,1.7740627158656357,True
Slovakia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,5167.146,1.453721945485038,True
Slovenia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,7713.385,1.67730465685992,True
Solomon Islands,2019.0,Infrastructure,Connectivity Technology,Electricity Density,162.542,1.0142726511817215,True
Somalia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,22.483,1.0019742098443396,True
South Africa,2019.0,Infrastructure,Connectivity Technology,Electricity Density,4008.88,1.3520157612763524,True
Republic of Korea (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,10667.421,1.93669561677335,True
South Sudan,2019.0,Infrastructure,Connectivity Technology,Electricity Density,49.67,1.0043614732450452,True
Spain,2019.0,Infrastructure,Connectivity Technology,Electricity Density,5809.495,1.510125971607073,True
Sri Lanka,2019.0,Infrastructure,Connectivity Technology,Electricity Density,742.065,1.065159988797753,True
Sudan (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,395.41,1.0347205584019183,True
Suriname,2019.0,Infrastructure,Connectivity Technology,Electricity Density,3220.248,1.2827667705739885,True
Sweden,2019.0,Infrastructure,Connectivity Technology,Electricity Density,16998.941,2.492660083865517,True
Switzerland,2019.0,Infrastructure,Connectivity Technology,Electricity Density,8060.913,1.7078207445165343,True
Syrian Arab Republic (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,1011.434,1.0888130124849795,True
Taiwan,2019.0,Infrastructure,Connectivity Technology,Electricity Density,10784.264,1.946955484266219,True
Tajikistan,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2187.951,1.1921217988316828,True
United Republic of Tanzania (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,121.375,1.01065781790049,True
Thailand,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2636.027,1.2314669062556174,True
Togo,2019.0,Infrastructure,Connectivity Technology,Electricity Density,47.553,1.0041755815828797,True
Tonga,2019.0,Infrastructure,Connectivity Technology,Electricity Density,548.077,1.0481260956658869,True
Trinidad and Tobago,2019.0,Infrastructure,Connectivity Technology,Electricity Density,5974.886,1.524648790642129,True
Tunisia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1709.216,1.1500845551440106,True
Turkey,2019.0,Infrastructure,Connectivity Technology,Electricity Density,3481.267,1.305686589075064,True
Turkmenistan,2019.0,Infrastructure,Connectivity Technology,Electricity Density,3564.846,1.3130255778479174,True
Turks and Caicos Islands,2019.0,Infrastructure,Connectivity Technology,Electricity Density,5043.86,1.442896324577274,True
Uganda,2019.0,Infrastructure,Connectivity Technology,Electricity Density,109.98,1.0096572342961558,True
Ukraine,2019.0,Infrastructure,Connectivity Technology,Electricity Density,3247.057,1.2851208421710574,True
United Arab Emirates (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,13307.645,2.1685310574201377,True
United Kingdom of Great Britain and Northern Ireland (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,4731.456,1.4154644403887282,True
United States of America (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,12647.454,2.110560343042857,True
United States Virgin Islands,2019.0,Infrastructure,Connectivity Technology,Electricity Density,5481.651,1.48133831639168,True
Uruguay,2019.0,Infrastructure,Connectivity Technology,Electricity Density,4618.596,1.4055543161601034,True
Uzbekistan,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1850.899,1.162525598304424,True
Vanuatu,2019.0,Infrastructure,Connectivity Technology,Electricity Density,248.098,1.0217852383561346,True
Venezuela (Bolivarian Republic of),2019.0,Infrastructure,Connectivity Technology,Electricity Density,3126.665,1.2745493405218231,True
Viet Nam,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2689.645,1.2361750494497552,True
Western Sahara,2019.0,Infrastructure,Connectivity Technology,Electricity Density,0.0,1.0,True
World,2019.0,Infrastructure,Connectivity Technology,Electricity Density,3357.738,1.2948396305792482,True
Yemen,2019.0,Infrastructure,Connectivity Technology,Electricity Density,86.19,1.0075682580831575,True
Zambia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,943.655,1.0828614059805322,True
Zimbabwe,2019.0,Infrastructure,Connectivity Technology,Electricity Density,617.692,1.054238919502283,True
Afghanistan,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,53.9,3.68961,True
Angola,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,50.3,3.50997,True
Albania,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,71.0,4.5429,True
United Arab Emirates (the),2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,70.2,4.50298,True
Argentina,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,72.8,4.63272,True
Armenia,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,71.8,4.58282,True
Australia,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,75.6,4.77244,True
Austria,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,82.1,5.09679,True
Azerbaijan,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,72.4,4.612760000000001,True
Burundi,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,51.8,3.58482,True
Belgium,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,82.2,5.101780000000001,True
Benin,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,49.9,3.49001,True
Burkina Faso,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,53.5,3.66965,True
Bangladesh,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,63.5,4.16865,True
Bulgaria,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,73.8,4.68262,True
Bahrain,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,66.1,4.29839,True
Bosnia and Herzegovina,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,73.7,4.677630000000001,True
Belarus,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,78.8,4.932119999999999,True
Belize,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,64.4,4.213560000000001,True
Bolivia (Plurinational State of),2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,67.6,4.37324,True
Brazil,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,71.3,4.557869999999999,True
Barbados,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,68.4,4.41316,True
Brunei Darussalam,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,68.3,4.40817,True
Bhutan,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,70.0,4.493,True
Botswana,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,61.9,4.0888100000000005,True
Central African Republic (the),2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,38.3,2.91117,True
Canada,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,79.2,4.9520800000000005,True
Switzerland,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,80.1,4.99699,True
Chile,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,77.1,4.847289999999999,True
China,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,72.1,4.59779,True
Côte d'Ivoire,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,57.6,3.87424,True
Cameroon,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,55.3,3.75947,True
Democratic Republic of the Congo (the),2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,49.3,3.46007,True
Congo (the),2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,52.9,3.63971,True
Colombia,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,70.6,4.52294,True
Cabo Verde,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,68.1,4.39819,True
Costa Rica,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,73.6,4.67264,True
Cuba,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,73.7,4.677630000000001,True
Cyprus,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,74.9,4.73751,True
Czechia,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,81.4,5.06186,True
Germany,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,82.5,5.11675,True
Djibouti,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,53.8,3.68462,True
Denmark,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,84.9,5.236510000000001,True
Dominican Republic (the),2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,70.8,4.53292,True
Algeria,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,70.9,4.53791,True
Ecuador,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,72.5,4.617750000000001,True
Egypt,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,68.6,4.42314,True
Spain,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,79.5,4.96705,True
Estonia,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,81.6,5.07184,True
Ethiopia,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,54.5,3.71955,True
Finland,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,85.9,5.28641,True
Fiji,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,71.2,4.55288,True
France,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,81.7,5.07683,True
Gabon,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,62.8,4.13372,True
United Kingdom of Great Britain and Northern Ireland (the),2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,80.0,4.992000000000001,True
Georgia,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,72.2,4.60278,True
Ghana,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,62.5,4.11875,True
Guinea,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,51.0,3.5449,True
Gambia (the),2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,59.3,3.95907,True
Greece,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,75.4,4.762460000000001,True
Guatemala,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,59.9,3.98901,True
Guyana,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,57.9,3.88921,True
Honduras,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,62.8,4.13372,True
Croatia,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,80.4,5.01196,True
Haiti,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,51.4,3.56486,True
Hungary,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,78.8,4.932119999999999,True
Indonesia,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,66.3,4.30837,True
India,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,60.1,3.99899,True
Ireland,2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,81.0,5.0419,True
Iran (Islamic Republic of),2021.0,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,70.0,4.493,True
