,Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar,Unnamed: 0
61,Costa Rica,2020.0,Households with a computer and with Internet access,84.69301365,5.226181381135,True,Usage and ownership,
62,Cuba,2020.0,Households with a computer and with Internet access,33.30908983,2.662123582517,True,Usage and ownership,
63,Ecuador,2020.0,Households with a computer and with Internet access,53.20949454,3.655153777546,True,Usage and ownership,
64,Mexico,2020.0,Households with a computer and with Internet access,60.55397014,4.021643109986,True,Usage and ownership,
65,Paraguay,2020.0,Households with a computer and with Internet access,36.53360808,2.823027043192,True,Usage and ownership,
66,Peru,2020.0,Households with a computer and with Internet access,38.73349414,2.9328013575860004,True,Usage and ownership,
0,Iraq ,2020.0,Human Capital Index (HCI),0.4358,3.1746420000000004,True,Digital Literacy Skills,
1,Ireland ,2020.0,Human Capital Index (HCI),0.9494,5.737506000000001,True,Digital Literacy Skills,
2,Israel ,2020.0,Human Capital Index (HCI),0.8924,5.453076,True,Digital Literacy Skills,
3,Italy ,2020.0,Human Capital Index (HCI),0.8466,5.224534,True,Digital Literacy Skills,
4,Jamaica ,2020.0,Human Capital Index (HCI),0.7142,4.563858,True,Digital Literacy Skills,
5,Japan ,2020.0,Human Capital Index (HCI),0.8684,5.333316,True,Digital Literacy Skills,
6,Jordan ,2020.0,Human Capital Index (HCI),0.68,4.3932,True,Digital Literacy Skills,
7,Kazakhstan ,2020.0,Human Capital Index (HCI),0.8866,5.4241340000000005,True,Digital Literacy Skills,
8,Kenya ,2020.0,Human Capital Index (HCI),0.5812,3.900188,True,Digital Literacy Skills,
9,Kiribati ,2020.0,Human Capital Index (HCI),0.6778,4.3822220000000005,True,Digital Literacy Skills,
10,Kuwait ,2020.0,Human Capital Index (HCI),0.747,4.72753,True,Digital Literacy Skills,
11,Kyrgyzstan ,2020.0,Human Capital Index (HCI),0.7873,4.9286270000000005,True,Digital Literacy Skills,
12,Lao People's Democratic Republic ,2020.0,Human Capital Index (HCI),0.5539,3.763961,True,Digital Literacy Skills,
13,Latvia ,2020.0,Human Capital Index (HCI),0.9172,5.576828,True,Digital Literacy Skills,
14,Lebanon ,2020.0,Human Capital Index (HCI),0.6567,4.276933,True,Digital Literacy Skills,
15,Lesotho ,2020.0,Human Capital Index (HCI),0.5753,3.870747,True,Digital Literacy Skills,
16,Liberia ,2020.0,Human Capital Index (HCI),0.3933,2.962567,True,Digital Literacy Skills,
17,Libya,2020.0,Human Capital Index (HCI),0.7357,4.671143000000001,True,Digital Literacy Skills,
18,Liechtenstein,2020.0,Human Capital Index (HCI),0.8489,5.236011,True,Digital Literacy Skills,
19,Lithuania ,2020.0,Human Capital Index (HCI),0.9218,5.599782,True,Digital Literacy Skills,
20,Luxembourg,2020.0,Human Capital Index (HCI),0.8097,5.040403,True,Digital Literacy Skills,
21,Madagascar ,2020.0,Human Capital Index (HCI),0.5307,3.648193,True,Digital Literacy Skills,
22,Malawi ,2020.0,Human Capital Index (HCI),0.4812,3.4011880000000003,True,Digital Literacy Skills,
23,Malaysia,2020.0,Human Capital Index (HCI),0.7513,4.748987,True,Digital Literacy Skills,
24,Maldives,2020.0,Human Capital Index (HCI),0.6886,4.436114,True,Digital Literacy Skills,
25,Mali ,2020.0,Human Capital Index (HCI),0.2274,2.134726,True,Digital Literacy Skills,
26,Malta ,2020.0,Human Capital Index (HCI),0.829,5.13671,True,Digital Literacy Skills,
27,Marshall Islands ,2020.0,Human Capital Index (HCI),0.7506,4.745494000000001,True,Digital Literacy Skills,
28,Mauritania ,2020.0,Human Capital Index (HCI),0.3575,2.783925,True,Digital Literacy Skills,
29,Afghanistan,2020.0,Human Capital Index (HCI),0.3728,2.860272,True,Digital Literacy Skills,
30,Mauritius ,2020.0,Human Capital Index (HCI),0.7911,4.947589000000001,True,Digital Literacy Skills,
31,Mexico ,2020.0,Human Capital Index (HCI),0.7727,4.855773000000001,True,Digital Literacy Skills,
32,Micronesia (Federated States of) ,2020.0,Human Capital Index (HCI),0.6747,4.366753,True,Digital Literacy Skills,
33,Monaco ,2020.0,Human Capital Index (HCI),0.8187,5.085313,True,Digital Literacy Skills,
34,Mongolia ,2020.0,Human Capital Index (HCI),0.8063,5.023437,True,Digital Literacy Skills,
35,Montenegro,2020.0,Human Capital Index (HCI),0.8239,5.111261,True,Digital Literacy Skills,
36,Albania ,2020.0,Human Capital Index (HCI),0.8001,4.9924990000000005,True,Digital Literacy Skills,
37,Algeria ,2020.0,Human Capital Index (HCI),0.6966,4.476034,True,Digital Literacy Skills,
38,Andorra ,2020.0,Human Capital Index (HCI),0.7448,4.716552,True,Digital Literacy Skills,
39,Angola ,2020.0,Human Capital Index (HCI),0.5295,3.642205,True,Digital Literacy Skills,
40,Antigua and Barbuda ,2020.0,Human Capital Index (HCI),0.7518,4.751482,True,Digital Literacy Skills,
41,Argentina ,2020.0,Human Capital Index (HCI),0.91,5.540900000000001,True,Digital Literacy Skills,
42,Armenia ,2020.0,Human Capital Index (HCI),0.7872,4.928128,True,Digital Literacy Skills,
43,Morocco ,2020.0,Human Capital Index (HCI),0.6152,4.069848,True,Digital Literacy Skills,
44,Mozambique ,2020.0,Human Capital Index (HCI),0.4222,3.1067780000000003,True,Digital Literacy Skills,
45,Myanmar ,2020.0,Human Capital Index (HCI),0.5125,3.557375,True,Digital Literacy Skills,
46,Namibia ,2020.0,Human Capital Index (HCI),0.6558,4.272442,True,Digital Literacy Skills,
47,Nauru ,2020.0,Human Capital Index (HCI),0.6006,3.996994,True,Digital Literacy Skills,
48,Dominica ,2020.0,Human Capital Index (HCI),0.6698,4.342302,True,Digital Literacy Skills,
49,Dominican Republic ,2020.0,Human Capital Index (HCI),0.7419,4.702081,True,Digital Literacy Skills,
50,Ecuador ,2020.0,Human Capital Index (HCI),0.7793,4.888707,True,Digital Literacy Skills,
51,Egypt ,2020.0,Human Capital Index (HCI),0.6192,4.089808,True,Digital Literacy Skills,
52,El Salvador ,2020.0,Human Capital Index (HCI),0.6242,4.114758,True,Digital Literacy Skills,
53,Equatorial Guinea ,2020.0,Human Capital Index (HCI),0.5547,3.767953,True,Digital Literacy Skills,
54,Eritrea ,2020.0,Human Capital Index (HCI),0.3759,2.875741,True,Digital Literacy Skills,
55,Estonia ,2020.0,Human Capital Index (HCI),0.9266,5.623734,True,Digital Literacy Skills,
56,Nepal ,2020.0,Human Capital Index (HCI),0.5405,3.697095,True,Digital Literacy Skills,
57,Netherlands ,2020.0,Human Capital Index (HCI),0.9349,5.665151,True,Digital Literacy Skills,
58,New Zealand ,2020.0,Human Capital Index (HCI),0.9516,5.748484,True,Digital Literacy Skills,
59,Nicaragua ,2020.0,Human Capital Index (HCI),0.6133,4.060366999999999,True,Digital Literacy Skills,
60,Niger ,2020.0,Human Capital Index (HCI),0.1304,1.650696,True,Digital Literacy Skills,
61,Nigeria ,2020.0,Human Capital Index (HCI),0.4507,3.248993,True,Digital Literacy Skills,
62,Norway ,2020.0,Human Capital Index (HCI),0.9392,5.6866080000000006,True,Digital Literacy Skills,
63,Oman ,2020.0,Human Capital Index (HCI),0.7751,4.867749,True,Digital Literacy Skills,
64,Pakistan ,2020.0,Human Capital Index (HCI),0.3818,2.905182,True,Digital Literacy Skills,
65,Palau ,2020.0,Human Capital Index (HCI),0.8816,5.399184000000001,True,Digital Literacy Skills,
66,Panama ,2020.0,Human Capital Index (HCI),0.7421,4.703079000000001,True,Digital Literacy Skills,
67,Papua New Guinea ,2020.0,Human Capital Index (HCI),0.5013,3.501487,True,Digital Literacy Skills,
68,Paraguay ,2020.0,Human Capital Index (HCI),0.6968,4.477032,True,Digital Literacy Skills,
69,Peru ,2020.0,Human Capital Index (HCI),0.794,4.962060000000001,True,Digital Literacy Skills,
70,Philippines ,2020.0,Human Capital Index (HCI),0.7544,4.764456,True,Digital Literacy Skills,
71,Poland ,2020.0,Human Capital Index (HCI),0.9001,5.491499,True,Digital Literacy Skills,
72,Portugal ,2020.0,Human Capital Index (HCI),0.8463,5.223037000000001,True,Digital Literacy Skills,
73,Qatar ,2020.0,Human Capital Index (HCI),0.6698,4.342302,True,Digital Literacy Skills,
74,Republic of Korea ,2020.0,Human Capital Index (HCI),0.8997,5.489503000000001,True,Digital Literacy Skills,
75,Republic of Moldova ,2020.0,Human Capital Index (HCI),0.7432,4.708568,True,Digital Literacy Skills,
76,Romania ,2020.0,Human Capital Index (HCI),0.7995,4.989505,True,Digital Literacy Skills,
77,Russian Federation ,2020.0,Human Capital Index (HCI),0.8833,5.407667,True,Digital Literacy Skills,
78,Australia ,2020.0,Human Capital Index (HCI),1.0,5.99,True,Digital Literacy Skills,
79,Austria,2020.0,Human Capital Index (HCI),0.9032,5.5069680000000005,True,Digital Literacy Skills,
80,Azerbaijan ,2020.0,Human Capital Index (HCI),0.7713,4.848787,True,Digital Literacy Skills,
81,Bahamas ,2020.0,Human Capital Index (HCI),0.7546,4.765454,True,Digital Literacy Skills,
82,Chad ,2020.0,Human Capital Index (HCI),0.1782,1.889218,True,Digital Literacy Skills,
83,Chile ,2020.0,Human Capital Index (HCI),0.8643,5.312857,True,Digital Literacy Skills,
84,China ,2020.0,Human Capital Index (HCI),0.7396,4.690604,True,Digital Literacy Skills,
85,Bahrain ,2020.0,Human Capital Index (HCI),0.8439,5.211061,True,Digital Literacy Skills,
86,Bangladesh ,2020.0,Human Capital Index (HCI),0.5731,3.859769,True,Digital Literacy Skills,
87,Barbados ,2020.0,Human Capital Index (HCI),0.8549,5.265951,True,Digital Literacy Skills,
88,Belarus ,2020.0,Human Capital Index (HCI),0.8912,5.447088,True,Digital Literacy Skills,
89,Belgium ,2020.0,Human Capital Index (HCI),0.9521,5.750979,True,Digital Literacy Skills,
90,Belize ,2020.0,Human Capital Index (HCI),0.6919,4.452581,True,Digital Literacy Skills,
91,Benin ,2020.0,Human Capital Index (HCI),0.4404,3.1975960000000003,True,Digital Literacy Skills,
92,Bhutan ,2020.0,Human Capital Index (HCI),0.5139,3.5643610000000003,True,Digital Literacy Skills,
93,Bolivia ,2020.0,Human Capital Index (HCI),0.7379,4.682121,True,Digital Literacy Skills,
94,Bosnia and Herzegovina ,2020.0,Human Capital Index (HCI),0.7468,4.726532000000001,True,Digital Literacy Skills,
95,Botswana ,2020.0,Human Capital Index (HCI),0.6911,4.448589,True,Digital Literacy Skills,
96,Djibouti ,2020.0,Human Capital Index (HCI),0.3418,2.705582,True,Digital Literacy Skills,
97,Brazil ,2020.0,Human Capital Index (HCI),0.7803,4.893697,True,Digital Literacy Skills,
98,Brunei Darussalam ,2020.0,Human Capital Index (HCI),0.7605,4.794895,True,Digital Literacy Skills,
99,Bulgaria ,2020.0,Human Capital Index (HCI),0.8408,5.195592,True,Digital Literacy Skills,
100,Burkina Faso ,2020.0,Human Capital Index (HCI),0.2911,2.452589,True,Digital Literacy Skills,
101,Burundi ,2020.0,Human Capital Index (HCI),0.4891,3.440609,True,Digital Literacy Skills,
102,Cambodia ,2020.0,Human Capital Index (HCI),0.5344,3.666656,True,Digital Literacy Skills,
103,Cameroon ,2020.0,Human Capital Index (HCI),0.5971,3.979529,True,Digital Literacy Skills,
104,Canada ,2020.0,Human Capital Index (HCI),0.9029,5.505471,True,Digital Literacy Skills,
105,Cabo Verde ,2020.0,Human Capital Index (HCI),0.6337,4.1621630000000005,True,Digital Literacy Skills,
106,Central African Republic ,2020.0,Human Capital Index (HCI),0.2539,2.266961,True,Digital Literacy Skills,
107,Colombia ,2020.0,Human Capital Index (HCI),0.7723,4.853777,True,Digital Literacy Skills,
108,Comoros ,2020.0,Human Capital Index (HCI),0.4652,3.321348,True,Digital Literacy Skills,
109,Congo ,2020.0,Human Capital Index (HCI),0.5822,3.905178,True,Digital Literacy Skills,
110,Costa Rica ,2020.0,Human Capital Index (HCI),0.8428,5.205572,True,Digital Literacy Skills,
111,Côte d'Ivoire ,2020.0,Human Capital Index (HCI),0.3808,2.9001920000000005,True,Digital Literacy Skills,
112,Croatia ,2020.0,Human Capital Index (HCI),0.8414,5.198586000000001,True,Digital Literacy Skills,
113,Cuba ,2020.0,Human Capital Index (HCI),0.8215,5.099285,True,Digital Literacy Skills,
114,Cyprus ,2020.0,Human Capital Index (HCI),0.8429,5.206071,True,Digital Literacy Skills,
115,Czech Republic ,2020.0,Human Capital Index (HCI),0.903,5.5059700000000005,True,Digital Literacy Skills,
116,Democratic People's Republic of Korea ,2020.0,Human Capital Index (HCI),0.6402,4.194598,True,Digital Literacy Skills,
117,Democratic Republic of the Congo ,2020.0,Human Capital Index (HCI),0.5303,3.646197,True,Digital Literacy Skills,
118,Denmark ,2020.0,Human Capital Index (HCI),0.9588,5.7844120000000006,True,Digital Literacy Skills,
119,Ethiopia ,2020.0,Human Capital Index (HCI),0.3378,2.685622,True,Digital Literacy Skills,
120,Fiji ,2020.0,Human Capital Index (HCI),0.8227,5.105273,True,Digital Literacy Skills,
121,Finland ,2020.0,Human Capital Index (HCI),0.9549,5.764951,True,Digital Literacy Skills,
122,Guinea-Bissau ,2020.0,Human Capital Index (HCI),0.4265,3.128235,True,Digital Literacy Skills,
123,Guyana ,2020.0,Human Capital Index (HCI),0.6462,4.224538,True,Digital Literacy Skills,
124,Spain ,2020.0,Human Capital Index (HCI),0.8989,5.485511000000001,True,Digital Literacy Skills,
125,Sierra Leone ,2020.0,Human Capital Index (HCI),0.3144,2.5688560000000003,True,Digital Literacy Skills,
126,France,2020.0,Human Capital Index (HCI),0.8612,5.297388,True,Digital Literacy Skills,
127,Gabon ,2020.0,Human Capital Index (HCI),0.6719,4.352781,True,Digital Literacy Skills,
128,Gambia ,2020.0,Human Capital Index (HCI),0.363,2.81137,True,Digital Literacy Skills,
129,Georgia (Country),2020.0,Human Capital Index (HCI),0.8717,5.349783,True,Digital Literacy Skills,
130,Germany ,2020.0,Human Capital Index (HCI),0.9362,5.671638000000001,True,Digital Literacy Skills,
131,Ghana ,2020.0,Human Capital Index (HCI),0.593,3.95907,True,Digital Literacy Skills,
132,Greece ,2020.0,Human Capital Index (HCI),0.8905,5.443595,True,Digital Literacy Skills,
133,Grenada ,2020.0,Human Capital Index (HCI),0.8576,5.279424000000001,True,Digital Literacy Skills,
134,Guatemala ,2020.0,Human Capital Index (HCI),0.552,3.754480000000001,True,Digital Literacy Skills,
135,Guinea ,2020.0,Human Capital Index (HCI),0.2591,2.292909,True,Digital Literacy Skills,
136,Haiti ,2020.0,Human Capital Index (HCI),0.3839,2.915661,True,Digital Literacy Skills,
137,Honduras ,2020.0,Human Capital Index (HCI),0.5568,3.778432,True,Digital Literacy Skills,
138,Hungary ,2020.0,Human Capital Index (HCI),0.8509,5.245991,True,Digital Literacy Skills,
139,Iceland ,2020.0,Human Capital Index (HCI),0.9525,5.752975,True,Digital Literacy Skills,
140,India ,2020.0,Human Capital Index (HCI),0.5848,3.918152,True,Digital Literacy Skills,
141,Indonesia ,2020.0,Human Capital Index (HCI),0.7342,4.663658,True,Digital Literacy Skills,
142,Iran (Islamic Republic of) ,2020.0,Human Capital Index (HCI),0.7686,4.835314,True,Digital Literacy Skills,
143,Slovenia ,2020.0,Human Capital Index (HCI),0.9256,5.618744,True,Digital Literacy Skills,
144,Solomon Islands ,2020.0,Human Capital Index (HCI),0.4985,3.487515,True,Digital Literacy Skills,
145,Somalia ,2020.0,Human Capital Index (HCI),0.0,1.0,True,Digital Literacy Skills,
146,South Africa ,2020.0,Human Capital Index (HCI),0.7371,4.678129,True,Digital Literacy Skills,
147,Sri Lanka ,2020.0,Human Capital Index (HCI),0.766,4.8223400000000005,True,Digital Literacy Skills,
148,Sudan ,2020.0,Human Capital Index (HCI),0.3559,2.775941,True,Digital Literacy Skills,
149,Suriname ,2020.0,Human Capital Index (HCI),0.7098,4.541902,True,Digital Literacy Skills,
150,Eswatini,2020.0,Human Capital Index (HCI),0.6392,4.189608,True,Digital Literacy Skills,
151,Uzbekistan ,2020.0,Human Capital Index (HCI),0.7434,4.709566,True,Digital Literacy Skills,
152,Vanuatu ,2020.0,Human Capital Index (HCI),0.6012,3.999988,True,Digital Literacy Skills,
153,Venezuela ,2020.0,Human Capital Index (HCI),0.7807,4.895693,True,Digital Literacy Skills,
154,Viet Nam ,2020.0,Human Capital Index (HCI),0.6779,4.382721,True,Digital Literacy Skills,
155,Sweden ,2020.0,Human Capital Index (HCI),0.9471,5.7260290000000005,True,Digital Literacy Skills,
156,Switzerland ,2020.0,Human Capital Index (HCI),0.8946,5.464054,True,Digital Literacy Skills,
157,Syrian Arab Republic ,2020.0,Human Capital Index (HCI),0.5073,3.531427,True,Digital Literacy Skills,
158,Tajikistan ,2020.0,Human Capital Index (HCI),0.7274,4.629726,True,Digital Literacy Skills,
159,Thailand ,2020.0,Human Capital Index (HCI),0.7751,4.867749,True,Digital Literacy Skills,
160,North Macedonia,2020.0,Human Capital Index (HCI),0.7395,4.690105000000001,True,Digital Literacy Skills,
161,Timor-Leste,2020.0,Human Capital Index (HCI),0.5599,3.793901,True,Digital Literacy Skills,
162,Togo ,2020.0,Human Capital Index (HCI),0.5373,3.681127,True,Digital Literacy Skills,
163,Tonga ,2020.0,Human Capital Index (HCI),0.8283,5.133217,True,Digital Literacy Skills,
164,Trinidad and Tobago ,2020.0,Human Capital Index (HCI),0.7434,4.709566,True,Digital Literacy Skills,
165,Tunisia ,2020.0,Human Capital Index (HCI),0.6974,4.4800260000000005,True,Digital Literacy Skills,
166,Turkey ,2020.0,Human Capital Index (HCI),0.8287,5.135213,True,Digital Literacy Skills,
167,Turkmenistan ,2020.0,Human Capital Index (HCI),0.6783,4.384717,True,Digital Literacy Skills,
