ISO2,Economy,IndCode,IndNum,IndName,Rank,Score,Value,MinDatCov,Outdated,OverallStreWeak,IncomeStreWeak,DataYear
HUN,Hungary,c_HiTechManufIND2,6.2.5,"High-tech manufacturing, %",8,73.96487523,56.69628774,,0,S,S,2018
HUN,Hungary,SP63,6.3.,Knowledge diffusion,20,45.71631675,,0,,,,
HUN,Hungary,IntelPropRec,6.3.1,"Intellectual property receipts, % total trade",17,39.92964809,1.297853593,,0,S,,2019
HUN,Hungary,c_EcComplexity,6.3.2,Production and export complexity,9,82.32491442,1.6623,,0,S,,2018
HUN,Hungary,c_HTExpHKG,6.3.3,"High-tech exports, % total trade",9,58.53588525,14.11521973,,0,S,S,2019
HUN,Hungary,ICTServExp,6.3.4,"ICT services exports, % total trade",54,17.48578374,2.056433667,,0,,,2019
HUN,Hungary,P7,7,Creative outputs,47,30.88289566,,0,,,,
HUN,Hungary,SP71,7.1.,Intangible assets,84,25.94066495,,0,,W,W,
HUN,Hungary,TradmkOrig,7.1.1,Trademarks by origin/bn PPP$ GDP,76,22.28273679,28.338095,,0,W,,2019
HUN,Hungary,BrandVal,7.1.2,"Global brand value, top 5,000, % GDP",61,3.100372149,9.523448942,,0,,,2020
HUN,Hungary,IndustDes,7.1.3,Industrial designs by origin/bn PPP$ GDP,47,10.19809066,2.1071453,,0,,,2019
HUN,Hungary,ICTOrgMod,7.1.4,ICTs and organizational model creation†,42,60.31017303,4.618610382,,0,,,2018
HUN,Hungary,SP72,7.2.,Creative goods and services,12,39.04742608,,0,,S,,
HUN,Hungary,CultServExp,7.2.1,"Cultural and creative services exports, % total trade",35,24.69635459,0.875429342,,0,,,2019
HUN,Hungary,NatFeatFilm,7.2.2,National feature films/mn pop. 15–69,43,17.22948538,5.195690049,,0,,,2017
HUN,Hungary,EntMedia,7.2.3,Entertainment and media market/th pop. 15–69,31,14.31839257,0.4155314,,0,,W,2020
HUN,Hungary,PrintMedia,7.2.4,"Printing and other media, % manufacturing",70,13.18393082,0.776804202,,0,W,,2018
HUN,Hungary,CreaGoodExp,7.2.5,"Creative goods exports, % total trade",7,82.42819657,7.230939168,,0,S,S,2019
HUN,Hungary,SP73,7.3.,Online creativity,33,32.60282668,,0,,,,
HUN,Hungary,GenTLD,7.3.1,Generic top-level domains (TLDs)/th pop. 15–69,40,10.43219143,30.96895294,,0,,,2020
HUN,Hungary,CCTLD,7.3.2,Country-code TLDs/th pop. 15–69,19,34.53058061,115.8277034,,0,S,,2020
HUN,Hungary,WikiEdit,7.3.3,Wikipedia edits/mn pop. 15–69,19,79.65142327,76.06488769,,0,S,,2020
HUN,Hungary,AppCrea,7.3.4,Mobile app creation/bn PPP$ GDP,55,5.797111416,0.20724456,,0,,,2020
ISL,Iceland,Inputs,.1,Innovation Input Sub-index,20,59.65978321,,,,,,
ISL,Iceland,Outputs,.2,Innovation Output Sub-index,16,43.85992323,,,,,,
ISL,Iceland,Index,0,Global Innovation Index,17,51.75985322,,,,,,
ISL,Iceland,P1,1,Institutions,14,86.84978605,,0,,,,
ISL,Iceland,SP11,1.1.,Political environment,13,86.01777157,,0,,,,
ISL,Iceland,PolStab,1.1.1,Political and operational stability*,6,89.28571445,1,,0,,,2020
ISL,Iceland,GovEff,1.1.2,Government effectiveness*,15,84.38380013,1.518277764,,0,,,2019
ISL,Iceland,SP12,1.2.,Regulatory environment,15,88.21594157,,0,,,,
ISL,Iceland,RegQua,1.2.1,Regulatory quality*,19,79.39008812,1.372984409,,0,,,2019
ISL,Iceland,RuleOL,1.2.2,Rule of law*,11,93.27565837,1.766923666,,0,,,2019
ISL,Iceland,CostRedu,1.2.3,Cost of redudancy dismissal,40,90.0990099,13,,0,,,2019
ISL,Iceland,SP13,1.3.,Business environment,15,86.315645,,0,,,,
ISL,Iceland,EaseStartBus,1.3.1,Ease of starting a business*,54,90.64966,90.64966,,0,,,2019
ISL,Iceland,EaseInsol,1.3.2,Ease of resolving insolvency*,11,81.98163,81.98163,,0,,,2019
ISL,Iceland,P2,2,Human capital and research,23,49.7258861,,0,,,,
ISL,Iceland,SP21,2.1.,Education,7,72.19240004,,0,,,S,
ISL,Iceland,ExpEdu,2.1.1,"Expenditure on education, % GDP",4,90.15574638,7.6582198,,0,S,S,2017
ISL,Iceland,GovFundPup,2.1.2,"Government funding/pupil, secondary, % GDP/cap",46,32.06538789,20.56372,,0,,,2017
ISL,Iceland,SchLifeExp,2.1.3,"School life expectancy, years",7,90.54342963,19.17563,,0,,S,2018
ISL,Iceland,PISA,2.1.4,"PISA scales in reading, maths and science",30,60.13527014,481.3952664,,0,,W,2018
ISL,Iceland,PupTeachR,2.1.5,"Pupil-teacher ratio, secondary",23,91.87480236,9.385745775,,1,,,2018
ISL,Iceland,SP22,2.2.,Tertiary education,58,35.38139306,,0,,,,
ISL,Iceland,TertEnrol,2.2.1,"Tertiary enrolment, % gross",26,50.89087621,73.10325,,0,,,2018
ISL,Iceland,SciEngGrad,2.2.2,"Graduates in science and engineering, %",82,26.2341662,18.59193,,0,W,W,2018
ISL,Iceland,TertMob,2.2.3,"Tertiary inbound mobility, %",32,22.65688048,8.01794,,0,,,2018
ISL,Iceland,SP23,2.3.,Research and development (R&D),24,41.60386519,,0,,,W,
ISL,Iceland,ResPPop,2.3.1,"Researchers, FTE/mn pop.",7,72.370239,6088.27102,,1,,,2018
ISL,Iceland,RDExp,2.3.2,"Gross expenditure on R&D, % GDP",12,47.48885384,2.35,,0,,,2019
ISL,Iceland,RDCompExp,2.3.3,"Global corporate R&D investors, top 3, mn US$",33,46.55636794,101.1876691,,0,,,2020
ISL,Iceland,QSRank,2.3.4,"QS university ranking, top 3*",74,0,0,,0,W,W,2020
ISL,Iceland,P3,3,Infrastructure,25,54.46162402,,0,,,,
ISL,Iceland,SP31,3.1.,Information and communication technologies (ICTs),23,84.67365952,,0,,,,
ISL,Iceland,ICTAcc,3.1.1,ICT access*,4,92.75082807,9.275082807,,0,S,S,2019
ISL,Iceland,ICTUse,3.1.2,ICT use*,4,89.15381,8.915381,,0,S,S,2019
ISL,Iceland,GovOLServ,3.1.3,Government's online service*,42,79.41,0.7941,,0,,,2020
ISL,Iceland,Epart,3.1.4,E-participation*,51,77.38,0.7738,,0,,W,2020
ISL,Iceland,SP32,3.2.,General infrastructure,9,50.80134385,,0,,,,
ISL,Iceland,ElecOut,3.2.1,"Electricity output, GWh/mn pop.",1,100,56175.637,,0,S,S,2018
ISL,Iceland,LogPerf,3.2.2,Logistics performance*,39,54.6960357,3.225014,,0,,W,2018
ISL,Iceland,GroCap,3.2.3,"Gross capital formation, % GDP",82,24.25466984,20.853,,0,,,2020
ISL,Iceland,SP33,3.3.,Ecological sustainability,67,27.90986869,,0,,,W,
ISL,Iceland,GDPEner,3.3.1,GDP/unit of energy use,123,2.253719813,3.148,,0,W,W,2019
ISL,Iceland,EnvPerf,3.3.2,Environmental performance*,17,72.3,72.3,,0,,,2020
ISL,Iceland,ISOEnv,3.3.3,ISO 14001 environmental certificates/bn PPP$ GDP,57,9.175886269,1.520190024,,0,,,2019
ISL,Iceland,P4,4,Market sophistication,25,56.84866117,,0,,,,
ISL,Iceland,SP41,4.1.,Credit,46,45.96432509,,0,,,,
ISL,Iceland,EaseCred,4.1.1,Ease of getting credit*,88,55,55,,0,W,,2019
ISL,Iceland,DomCred2Priv,4.1.2,"Domestic credit to private sector, % GDP",29,36.92865019,90.60401729,,0,,,2019
ISL,Iceland,MicroLoan,4.1.3,"Microfinance gross loans, % GDP",,,,,,,,
ISL,Iceland,SP42,4.2.,Investment,12,64.83685968,,0,,,,
ISL,Iceland,EaseProtInv,4.2.1,Ease of protecting minority investors*,27,72,72,,0,,,2019
ISL,Iceland,MarkCap,4.2.2,"Market capitalization, % GDP",,,,,,,,
ISL,Iceland,r_VenCapDeal,4.2.3,"Venture capital investors, deals/bn PPP$ GDP",14,47.53519784,0.19946134,,0,,,2020
ISL,Iceland,c_VenCapDeal,4.2.4,"Venture capital recipients, deals/bn PPP$ GDP",6,74.9753812,0.1973099,,0,,,2020
ISL,Iceland,SP43,4.3.,"Trade, diversification, and market scale",96,59.74479873,,0,,W,W,
ISL,Iceland,AppTarriff,4.3.1,"Applied tariff rate, weighted avg., %",19,91.44773569,1.53,,0,,,2019
ISL,Iceland,c_HHI,4.3.2,Domestic industry diversification,88,75.60558561,0.260986273,,1,W,W,2017
ISL,Iceland,DomMarkSc,4.3.3,"Domestic market scale, bn PPP$",129,28.03254336,19.82,,0,W,W,2020
ISL,Iceland,P5,5,Business sophistication,18,50.41295873,,0,,,,
ISL,Iceland,SP51,5.1.,Knowledge workers,19,58.90415411,,0,,,,
ISL,Iceland,KnowIntsEmp,5.1.1,"Knowledge-intensive employment, %",8,81.97802596,50.38305409,,0,,,2019
ISL,Iceland,FirmTrain,5.1.2,"Firms offering formal training, %",,,,,,,,
ISL,Iceland,GERDPerf,5.1.3,"GERD performed by business, % GDP",13,36.33372275,1.597951102,,0,,,2019
ISL,Iceland,GERDFinBus,5.1.4,"GERD financed by business, %",45,48.11997485,38.9,,0,,W,2019
ISL,Iceland,FemEmpDeg,5.1.5,"Females employed w/advanced degrees, %",11,79.46563166,25.94121369,,0,,,2019
ISL,Iceland,SP52,5.2.,Innovation linkages,8,58.45056097,,0,,,,
ISL,Iceland,UniResColl,5.2.1,University-industry R&D collaboration†,26,58.77170563,4.526302338,,0,,,2020
ISL,Iceland,StatClustDev,5.2.2,State of cluster development and depth†,45,50.31333765,4.018800259,,0,,W,2020
ISL,Iceland,GERDFinAbr,5.2.3,"GERD financed by abroad, % GDP",1,100,0.709207873,,0,S,S,2019
ISL,Iceland,JVStratAll,5.2.4,Joint venture/strategic alliance deals/bn PPP$ GDP,17,42.84935058,0.15093581,,0,,,2020
ISL,Iceland,PatFam,5.2.5,Patent families/bn PPP$ GDP,16,40.47898333,2.3066843,,0,,,2017
ISL,Iceland,SP53,5.3.,Knowledge absorption,46,33.8841611,,0,,,W,
ISL,Iceland,IntelPropPay,5.3.1,"Intellectual property payments, % total trade",34,25.19624433,1.122184077,,0,,,2019
ISL,Iceland,HiTechImp,5.3.2,"High-tech imports, % total trade",101,16.708718,5.815270272,,0,W,,2019
ISL,Iceland,ICTSevImp,5.3.3,"ICT services imports, % total trade",8,70.73975714,3.147122665,,0,,,2019
ISL,Iceland,FDINetInfl,5.3.4,"FDI net inflows, % GDP",131,12.75737887,-10.99749781,,0,W,W,2019
ISL,Iceland,ResTalBus,5.3.5,"Research talent, % in businesses",31,51.88311406,42.73170732,,1,,,2018
ISL,Iceland,P6,6,Knowledge and technology outputs,25,37.04681796,,0,,,,
ISL,Iceland,SP61,6.1.,Knowledge creation,13,50.92812662,,0,,,,
ISL,Iceland,PatOrig,6.1.1,Patents by origin/bn PPP$ GDP,19,34.6409846,4.6080761,,0,,,2019
ISL,Iceland,PCTPatOrig,6.1.2,PCT patents by origin/bn PPP$ GDP,15,47.6816296,2.5731585,,0,,,2020
ISL,Iceland,UtilModOrig,6.1.3,Utility models by origin/bn PPP$ GDP ,,,,,,,,
ISL,Iceland,c_SciTechArt,6.1.4,Scientific and technical articles/bn PPP$ GDP,1,100,65.035316,,0,S,S,2020
ISL,Iceland,CitDoc,6.1.5,Citable documents H-index,42,19.76664379,318,,0,,W,2020
ISL,Iceland,SP62,6.2.,Knowledge impact,69,28.41438136,,0,,,W,
ISL,Iceland,r_GrowPPP20,6.2.1,"Labor productivity growth, %",55,60.63685469,0.526083997,,0,,,2020
ISL,Iceland,NewBus,6.2.2,New businesses/th pop. 15–64,17,34.45291594,9.877130743,,0,,,2018
ISL,Iceland,CompSoftSpend,6.2.3,"Software spending, % GDP",48,22.93800955,0.25466177,,0,,,2020
ISL,Iceland,ISOQual,6.2.4,ISO 9001 quality certificates/bn PPP$ GDP,69,8.633218769,3.420427553,,0,,,2019
ISL,Iceland,c_HiTechManufIND2,6.2.5,"High-tech manufacturing, %",75,18.43017513,15.04547436,,0,W,W,2018
ISL,Iceland,SP63,6.3.,Knowledge diffusion,30,31.79794589,,0,,,,
ISL,Iceland,IntelPropRec,6.3.1,"Intellectual property receipts, % total trade",10,73.0464932,2.37426519,,0,,,2019
ISL,Iceland,c_EcComplexity,6.3.2,Production and export complexity,,,,,,,,
ISL,Iceland,c_HTExpHKG,6.3.3,"High-tech exports, % total trade",49,12.20124406,2.942183061,,0,,,2019
ISL,Iceland,ICTServExp,6.3.4,"ICT services exports, % total trade",24,30.77037406,3.609491908,,0,,,2019
ISL,Iceland,P7,7,Creative outputs,10,50.6730285,,0,,,,
ISL,Iceland,SP71,7.1.,Intangible assets,17,51.3144141,,0,,,,
ISL,Iceland,TradmkOrig,7.1.1,Trademarks by origin/bn PPP$ GDP,33,50.9469291,61.85273,,0,,,2019
ISL,Iceland,BrandVal,7.1.2,"Global brand value, top 5,000, % GDP",,,,,,,,
ISL,Iceland,IndustDes,7.1.3,Industrial designs by origin/bn PPP$ GDP,76,3.678682112,0.760095,,0,,,2019
ISL,Iceland,ICTOrgMod,7.1.4,ICTs and organizational model creation†,13,75.49976508,5.529985905,,0,,,2018
ISL,Iceland,SP72,7.2.,Creative goods and services,29,27.57406214,,0,,,,
ISL,Iceland,CultServExp,7.2.1,"Cultural and creative services exports, % total trade",54,11.42554076,0.405009445,,0,,,2019
ISL,Iceland,NatFeatFilm,7.2.2,National feature films/mn pop. 15–69,1,100,55.28691784,,0,S,S,2017
ISL,Iceland,EntMedia,7.2.3,Entertainment and media market/th pop. 15–69,,,,,,,,
ISL,Iceland,PrintMedia,7.2.4,"Printing and other media, % manufacturing",33,24.72033355,1.339298318,,0,,,2018
ISL,Iceland,CreaGoodExp,7.2.5,"Creative goods exports, % total trade",105,0.8622182,0.077372812,,0,W,,2019
ISL,Iceland,SP73,7.3.,Online creativity,1,72.48922368,,0,,S,S,
ISL,Iceland,GenTLD,7.3.1,Generic top-level domains (TLDs)/th pop. 15–69,1,100,296.4607144,,0,S,S,2020
ISL,Iceland,CCTLD,7.3.2,Country-code TLDs/th pop. 15–69,5,94.5184655,316.9819539,,0,S,S,2020
ISL,Iceland,WikiEdit,7.3.3,Wikipedia edits/mn pop. 15–69,5,90.39376741,85.50037428,,0,S,S,2020
ISL,Iceland,AppCrea,7.3.4,Mobile app creation/bn PPP$ GDP,56,5.044661801,0.18034479,,0,,W,2020
IND,India,Inputs,.1,Innovation Input Sub-index,57,44.00873768,,,,,S,
IND,India,Outputs,.2,Innovation Output Sub-index,45,28.76399936,,,,,S,
IND,India,Index,0,Global Innovation Index,46,36.38636852,,,,,S,
IND,India,P1,1,Institutions,62,64.37670495,,0,,,S,
IND,India,SP11,1.1.,Political environment,66,57.7352302,,0,,,S,
IND,India,PolStab,1.1.1,Political and operational stability*,80,64.28571261,2.4000001,,0,,,2020
IND,India,GovEff,1.1.2,Government effectiveness*,60,54.459989,0.171554372,,0,,S,2019
IND,India,SP12,1.2.,Regulatory environment,71,63.61814464,,0,,,S,
IND,India,RegQua,1.2.1,Regulatory quality*,81,39.30074887,-0.160555705,,0,,,2019
IND,India,RuleOL,1.2.2,Rule of law*,65,45.91204656,-0.0307584,,0,,S,2019
IND,India,CostRedu,1.2.3,Cost of redudancy dismissal,61,84.62989156,15.76190476,,0,,,2019
IND,India,SP13,1.3.,Business environment,62,71.77674,,0,,,S,
IND,India,EaseStartBus,1.3.1,Ease of starting a business*,105,81.60138,81.60138,,0,,,2019
IND,India,EaseInsol,1.3.2,Ease of resolving insolvency*,47,61.9521,61.9521,,0,,S,2019
IND,India,P2,2,Human capital and research,54,34.07263389,,0,,,S,
IND,India,SP21,2.1.,Education,102,35.89279856,,0,,,,
IND,India,ExpEdu,2.1.1,"Expenditure on education, % GDP",74,35.85712577,3.8446701,,1,,,2013
IND,India,GovFundPup,2.1.2,"Government funding/pupil, secondary, % GDP/cap",66,24.1440765,16.8546,,1,,,2013
IND,India,SchLifeExp,2.1.3,"School life expectancy, years",95,35.85683926,11.46347,,0,W,,2019
IND,India,PISA,2.1.4,"PISA scales in reading, maths and science",,,,,,,,
IND,India,PupTeachR,2.1.5,"Pupil-teacher ratio, secondary",99,59.53350686,21.45275931,,0,W,,2019
IND,India,SP22,2.2.,Tertiary education,64,33.83035848,,0,,,S,
IND,India,TertEnrol,2.2.1,"Tertiary enrolment, % gross",88,19.53769024,28.5729,,0,,,2019
IND,India,SciEngGrad,2.2.2,"Graduates in science and engineering, %",12,64.88626084,32.16665,,0,S,S,2019
IND,India,TertMob,2.2.3,"Tertiary inbound mobility, %",108,0.30389026,0.13493,,0,W,,2019
IND,India,SP23,2.3.,Research and development (R&D),35,32.49474462,,0,,,S,
IND,India,ResPPop,2.3.1,"Researchers, FTE/mn pop.",78,2.856890718,252.70392,,1,,,2018
IND,India,RDExp,2.3.2,"Gross expenditure on R&D, % GDP",52,13.00510886,0.65282,,1,,S,2018
IND,India,RDCompExp,2.3.3,"Global corporate R&D investors, top 3, mn US$",15,69.18364558,967.2652616,,0,S,S,2020
IND,India,QSRank,2.3.4,"QS university ranking, top 3*",23,44.93333333,44.93333333,,0,S,S,2020
IND,India,P3,3,Infrastructure,81,36.83214021,,0,,,S,
IND,India,SP31,3.1.,Information and communication technologies (ICTs),86,58.0820093,,0,,,,
IND,India,ICTAcc,3.1.1,ICT access*,111,38.17452638,3.817452638,,0,W,,2019
IND,India,ICTUse,3.1.2,ICT use*,110,23.15351081,2.315351081,,0,W,,2019
IND,India,GovOLServ,3.1.3,Government's online service*,24,85.29,0.8529,,0,,S,2020
IND,India,Epart,3.1.4,E-participation*,29,85.71,0.8571,,0,,S,2020
IND,India,SP32,3.2.,General infrastructure,52,32.11259111,,0,,,,
IND,India,ElecOut,3.2.1,"Electricity output, GWh/mn pop.",94,4.292745412,1198.1301,,0,,,2019
IND,India,LogPerf,3.2.2,Logistics performance*,43,52.44830616,3.176569,,0,,S,2018
IND,India,GroCap,3.2.3,"Gross capital formation, % GDP",28,35.85465643,27.771,,0,,,2020
IND,India,SP33,3.3.,Ecological sustainability,98,20.30182023,,0,,,,
IND,India,GDPEner,3.3.1,GDP/unit of energy use,63,28.02875088,10.822,,0,,,2018
IND,India,EnvPerf,3.3.2,Environmental performance*,125,27.6,27.6,,0,W,W,2020
IND,India,ISOEnv,3.3.3,ISO 14001 environmental certificates/bn PPP$ GDP,69,5.2767098,0.890355115,,0,,,2019
IND,India,P4,4,Market sophistication,28,55.54972497,,0,,,S,
IND,India,SP41,4.1.,Credit,56,43.06651641,,0,,,,
IND,India,EaseCred,4.1.1,Ease of getting credit*,23,80,80,,0,,,2019
IND,India,DomCred2Priv,4.1.2,"Domestic credit to private sector, % GDP",69,19.34778026,50.1530664,,0,,,2019
IND,India,MicroLoan,4.1.3,"Microfinance gross loans, % GDP",25,16.6370215,0.940414275,,0,,,2019
IND,India,SP42,4.2.,Investment,45,35.87663886,,0,,,,
IND,India,EaseProtInv,4.2.1,Ease of protecting minority investors*,13,80,80,,0,S,S,2019
IND,India,MarkCap,4.2.2,"Market capitalization, % GDP",19,27.05517104,80.22092967,,0,,S,2019
IND,India,r_VenCapDeal,4.2.3,"Venture capital investors, deals/bn PPP$ GDP",38,13.03341278,0.056894764,,0,,S,2020
IND,India,c_VenCapDeal,4.2.4,"Venture capital recipients, deals/bn PPP$ GDP",22,23.41797163,0.062998608,,0,,S,2020
IND,India,SP43,4.3.,"Trade, diversification, and market scale",7,87.70601963,,0,,S,S,
IND,India,AppTarriff,4.3.1,"Applied tariff rate, weighted avg., %",97,63.16377547,6.5900002,,0,,,2019
IND,India,c_HHI,4.3.2,Domestic industry diversification,12,97.82768318,0.093344396,,1,S,S,2017
IND,India,DomMarkSc,4.3.3,"Domestic market scale, bn PPP$",3,89.85547816,8681.2998,,0,S,S,2020
IND,India,P5,5,Business sophistication,52,29.2124844,,0,,,S,
IND,India,SP51,5.1.,Knowledge workers,83,26.39699322,,0,,,,
IND,India,KnowIntsEmp,5.1.1,"Knowledge-intensive employment, %",90,23.68030134,16.95301816,,0,,,2019
IND,India,FirmTrain,5.1.2,"Firms offering formal training, %",38,40.92769441,35.9,,1,,,2014
IND,India,GERDPerf,5.1.3,"GERD performed by business, % GDP",51,5.339880932,0.24017,,1,,S,2018
IND,India,GERDFinBus,5.1.4,"GERD financed by business, %",51,45.48775037,36.77212,,1,,,2017
IND,India,FemEmpDeg,5.1.5,"Females employed w/advanced degrees, %",103,6.701684891,2.320522653,,0,W,,2019
IND,India,SP52,5.2.,Innovation linkages,50,24.09111833,,0,,,S,
IND,India,UniResColl,5.2.1,University-industry R&D collaboration†,65,42.66184568,3.559710741,,0,,,2020
IND,India,StatClustDev,5.2.2,State of cluster development and depth†,72,45.59674263,3.735804558,,0,,,2020
IND,India,GERDFinAbr,5.2.3,"GERD financed by abroad, % GDP",,,,,,,,
IND,India,JVStratAll,5.2.4,Joint venture/strategic alliance deals/bn PPP$ GDP,35,14.23583142,0.050857101,,0,,S,2020
IND,India,PatFam,5.2.5,Patent families/bn PPP$ GDP,49,3.155417278,0.17981063,,0,,S,2017
IND,India,SP53,5.3.,Knowledge absorption,34,37.14934164,,0,,,S,
IND,India,IntelPropPay,5.3.1,"Intellectual property payments, % total trade",27,31.96999051,1.423870896,,0,,S,2019
IND,India,HiTechImp,5.3.2,"High-tech imports, % total trade",26,35.63904154,10.57554293,,0,,,2019
IND,India,ICTSevImp,5.3.3,"ICT services imports, % total trade",43,38.78429813,1.732709448,,0,,,2019
IND,India,FDINetInfl,5.3.4,"FDI net inflows, % GDP",88,40.61800408,1.607673334,,0,,,2019
IND,India,ResTalBus,5.3.5,"Research talent, % in businesses",38,41.2871834,34.0222,,1,,S,2018
IND,India,P6,6,Knowledge and technology outputs,29,34.45115441,,0,,,S,
IND,India,SP61,6.1.,Knowledge creation,51,20.97110169,,0,,,S,
IND,India,PatOrig,6.1.1,Patents by origin/bn PPP$ GDP,36,15.32597996,2.0387204,,0,,S,2019
IND,India,PCTPatOrig,6.1.2,PCT patents by origin/bn PPP$ GDP,48,4.085465604,0.22047381,,0,,S,2020
IND,India,UtilModOrig,6.1.3,Utility models by origin/bn PPP$ GDP ,,,,,,,,
IND,India,c_SciTechArt,6.1.4,Scientific and technical articles/bn PPP$ GDP,84,15.26144034,10.293159,,0,,,2020
IND,India,CitDoc,6.1.5,Citable documents H-index,21,40.76870281,624,,0,S,S,2020
IND,India,SP62,6.2.,Knowledge impact,51,33.31423106,,0,,,S,
IND,India,r_GrowPPP20,6.2.1,"Labor productivity growth, %",17,73.87477135,2.816999141,,0,S,,2020
IND,India,NewBus,6.2.2,New businesses/th pop. 15–64,115,0.341234095,0.137240839,,0,W,,2018
IND,India,CompSoftSpend,6.2.3,"Software spending, % GDP",51,22.75999716,0.25272971,,0,,,2020
IND,India,ISOQual,6.2.4,ISO 9001 quality certificates/bn PPP$ GDP,68,9.210725043,3.63907502,,0,,,2019
IND,India,c_HiTechManufIND2,6.2.5,"High-tech manufacturing, %",36,43.89792916,34.1461928,,0,,S,2018
IND,India,SP63,6.3.,Knowledge diffusion,13,49.06813046,,0,,S,S,
IND,India,IntelPropRec,6.3.1,"Intellectual property receipts, % total trade",46,4.514548353,0.1467408,,0,,,2019
IND,India,c_EcComplexity,6.3.2,Production and export complexity,42,56.33268572,0.5385,,0,,S,2018
IND,India,c_HTExpHKG,6.3.3,"High-tech exports, % total trade",39,16.78077436,4.04648124,,0,,,2019
IND,India,ICTServExp,6.3.4,"ICT services exports, % total trade",1,100,11.70290228,,0,S,S,2019
IND,India,P7,7,Creative outputs,68,23.07684431,,0,,,,
IND,India,SP71,7.1.,Intangible assets,61,31.9366531,,0,,,,
IND,India,TradmkOrig,7.1.1,Trademarks by origin/bn PPP$ GDP,68,26.93343654,33.775768,,0,,,2019
IND,India,BrandVal,7.1.2,"Global brand value, top 5,000, % GDP",28,22.89842435,70.33735457,,0,,S,2020
IND,India,IndustDes,7.1.3,Industrial designs by origin/bn PPP$ GDP,72,4.757978778,0.98310095,,0,,,2019
IND,India,ICTOrgMod,7.1.4,ICTs and organizational model creation†,47,59.56743558,4.574046135,,0,,S,2018
IND,India,SP72,7.2.,Creative goods and services,55,19.78714247,,0,,,S,
IND,India,CultServExp,7.2.1,"Cultural and creative services exports, % total trade",18,41.737146,1.479486293,,0,S,S,2019
IND,India,NatFeatFilm,7.2.2,National feature films/mn pop. 15–69,63,7.040147772,2.185874201,,1,,,2016
IND,India,EntMedia,7.2.3,Entertainment and media market/th pop. 15–69,59,0.918432469,0.037072595,,0,W,,2020
IND,India,PrintMedia,7.2.4,"Printing and other media, % manufacturing",83,8.400083555,0.543552468,,1,W,,2017
IND,India,CreaGoodExp,7.2.5,"Creative goods exports, % total trade",24,30.31352251,2.660335266,,0,,S,2019
IND,India,SP73,7.3.,Online creativity,105,8.646928548,,0,,,,
IND,India,GenTLD,7.3.1,Generic top-level domains (TLDs)/th pop. 15–69,97,0.914511569,2.757192134,,0,,,2020
IND,India,CCTLD,7.3.2,Country-code TLDs/th pop. 15–69,95,0.694689085,2.367570375,,0,,,2020
IND,India,WikiEdit,7.3.3,Wikipedia edits/mn pop. 15–69,117,19.66321961,23.37453597,,0,W,,2020
IND,India,AppCrea,7.3.4,Mobile app creation/bn PPP$ GDP,42,13.31529393,0.47601655,,0,,,2020
IDN,Indonesia,Inputs,.1,Innovation Input Sub-index,87,36.20180859,,,,,,
IDN,Indonesia,Outputs,.2,Innovation Output Sub-index,84,17.90416636,,,,,,
IDN,Indonesia,Index,0,Global Innovation Index,87,27.05298748,,,,,,
IDN,Indonesia,P1,1,Institutions,107,51.18037963,,0,,,W,
IDN,Indonesia,SP11,1.1.,Political environment,64,58.49617429,,0,,,,
IDN,Indonesia,PolStab,1.1.1,Political and operational stability*,74,66.07142869,2.3,,0,,,2020
IDN,Indonesia,GovEff,1.1.2,Government effectiveness*,59,54.70854709,0.182740748,,0,,,2019
IDN,Indonesia,SP12,1.2.,Regulatory environment,131,20.40415461,,0,,W,W,
