Country Name,Country Code,Series Name,Series Code,2018 [YR2018]
Kyrgyz Republic,KGZ,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,2.940848
Kyrgyz Republic,KGZ,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,108
Kyrgyz Republic,KGZ,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,73
Kyrgyz Republic,KGZ,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,138
Kyrgyz Republic,KGZ,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.54609
Kyrgyz Republic,KGZ,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.287254
Kyrgyz Republic,KGZ,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.804927
Kyrgyz Republic,KGZ,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,48.2935200490778
Kyrgyz Republic,KGZ,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,103
Kyrgyz Republic,KGZ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.375
Lao PDR,LAO,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,69
Lao PDR,LAO,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.914022
Lao PDR,LAO,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,83
Lao PDR,LAO,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.64902
Lao PDR,LAO,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,85
Lao PDR,LAO,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.715686
Lao PDR,LAO,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,74
Lao PDR,LAO,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.61287
Lao PDR,LAO,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,117
Lao PDR,LAO,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,2.842594
Lao PDR,LAO,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,82
Lao PDR,LAO,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,60
Lao PDR,LAO,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,115
Lao PDR,LAO,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.70029
Lao PDR,LAO,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.467671
Lao PDR,LAO,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.932909
Lao PDR,LAO,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,53.1100965689233
Lao PDR,LAO,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,91
Lao PDR,LAO,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.441327
Latvia,LVA,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,77
Latvia,LVA,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.787563
Latvia,LVA,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,81
Latvia,LVA,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.69255
Latvia,LVA,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,81
Latvia,LVA,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.744904
Latvia,LVA,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,49
Latvia,LVA,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.79657
Latvia,LVA,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,113
Latvia,LVA,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,2.878851
Latvia,LVA,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,70
Latvia,LVA,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,56
Latvia,LVA,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,90
Latvia,LVA,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.809949
Latvia,LVA,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.621994
Latvia,LVA,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.997904
Latvia,LVA,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,56.5353946531628
Latvia,LVA,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,49
Latvia,LVA,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.983
Lebanon,LBN,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,74
Lebanon,LBN,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.803747
Lebanon,LBN,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,104
Lebanon,LBN,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.470414
Lebanon,LBN,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,70
Lebanon,LBN,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.803747
Lebanon,LBN,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,106
Lebanon,LBN,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.384615
Lebanon,LBN,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,77
Lebanon,LBN,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.179649
Lebanon,LBN,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,79
Lebanon,LBN,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,56
Lebanon,LBN,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,119
Lebanon,LBN,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.716853
Lebanon,LBN,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.431211
Lebanon,LBN,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,3.002494
Lebanon,LBN,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,53.6274568600919
Lebanon,LBN,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,73
Lebanon,LBN,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.637081
Lesotho,LSO,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,129
Lesotho,LSO,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.365741
Lesotho,LSO,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,154
Lesotho,LSO,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.032408
Lesotho,LSO,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,140
Lesotho,LSO,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.208333
Lesotho,LSO,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,110
Lesotho,LSO,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.361111
Lesotho,LSO,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,132
Lesotho,LSO,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,2.699074
Lesotho,LSO,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,139
Lesotho,LSO,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,107
Lesotho,LSO,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,159
Lesotho,LSO,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.277266
Lesotho,LSO,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,1.992172
Lesotho,LSO,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.562361
Lesotho,LSO,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,39.8965591776711
Lesotho,LSO,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,145
Lesotho,LSO,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,1.958333
Liberia,LBR,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,155
Liberia,LBR,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.048165
Liberia,LBR,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,148
Liberia,LBR,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.139074
Liberia,LBR,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,155
Liberia,LBR,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.082001
Liberia,LBR,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,152
Liberia,LBR,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,1.905628
Liberia,LBR,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,69
Liberia,LBR,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.246348
Liberia,LBR,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,143
Liberia,LBR,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,115
Liberia,LBR,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,159
Liberia,LBR,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.229198
Liberia,LBR,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,1.966897
Liberia,LBR,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.491498
Liberia,LBR,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,38.3951117058427
Liberia,LBR,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,149
Liberia,LBR,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,1.914419
Libya,LBY,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,160
Libya,LBY,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,1.635844
Libya,LBY,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,153
Libya,LBY,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.045299
Libya,LBY,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,159
Libya,LBY,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,1.989135
Libya,LBY,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,149
Libya,LBY,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,1.953632
Libya,LBY,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,123
Libya,LBY,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,2.770085
Libya,LBY,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,154
Libya,LBY,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,136
Libya,LBY,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,160
Libya,LBY,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.106462
Libya,LBY,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,1.88832
Libya,LBY,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.324604
Libya,LBY,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,34.5613416945603
Libya,LBY,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,115
Libya,LBY,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.248718
Lithuania,LTU,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,50
Lithuania,LTU,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,3.123323
Lithuania,LTU,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,54
Lithuania,LTU,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.955624
Lithuania,LTU,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,74
Lithuania,LTU,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.78999
Lithuania,LTU,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,46
Lithuania,LTU,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.846491
Lithuania,LTU,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,43
Lithuania,LTU,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.646595
Lithuania,LTU,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,54
Lithuania,LTU,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,38
Lithuania,LTU,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,74
Lithuania,LTU,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,3.017524
Lithuania,LTU,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.758875
Lithuania,LTU,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,3.276172
Lithuania,LTU,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,63.0191875915993
Lithuania,LTU,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,66
Lithuania,LTU,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.729618
Luxembourg,LUX,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,29
Luxembourg,LUX,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,3.61474
Luxembourg,LUX,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,19
Luxembourg,LUX,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,3.757625
Luxembourg,LUX,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,31
Luxembourg,LUX,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.371425
Luxembourg,LUX,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,20
