2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Country Name,Country Code,Indicator Name,Indicator Code,
0.989266395568848,,,,,,,0.9918,0.991924285888672,,0.992225706577301,Lebanon,LBN,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
0.930014431476593,,,,,,,0.9409,0.93309223651886,,0.934591948986053,Lebanon,LBN,Survival Rate from Age 15-60,HD.HCI.AMRT,
0.942953944206238,,,,,,,0.9514,0.946175456047058,,0.947147727012634,Lebanon,LBN,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
0.918422698974609,,,,,,,0.9328,0.922925174236298,,0.924664258956909,Lebanon,LBN,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
9.27260589599609,,,,,,,8.74,10.0436792373657,,10.0436792373657,Lesotho,LSO,Expected Years of School,HD.HCI.EYRS,
9.77087211608887,,,,,,,9.12,10.4126443862915,,10.4126443862915,Lesotho,LSO,"Expected Years of School, Female",HD.HCI.EYRS.FE,
8.78341579437256,,,,,,,8.37,9.67820262908936,,9.67820262908936,Lesotho,LSO,"Expected Years of School, Male",HD.HCI.EYRS.MA,
0.606873631477356,,,,,,,0.666,0.665827631950378,,0.653985023498535,Lesotho,LSO,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
0.647664666175842,,,,,,,0.7192,0.718839526176453,,0.673270285129547,Lesotho,LSO,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
0.565263688564301,,,,,,,0.6087,0.608711898326874,,0.634058356285095,Lesotho,LSO,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
362.463806152344,,,,,,,393,392.911987304688,,392.911987304688,Lesotho,LSO,Harmonized Test Scores,HD.HCI.HLOS,
360.883758544922,,,,,,,,,,,Lesotho,LSO,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
363.777770996094,,,,,,,,,,,Lesotho,LSO,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
0.340880423784256,,,,,,,0.371,0.398492515087128,,0.400392591953278,Lesotho,LSO,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
0.360403001308441,,,,,,,,,,,Lesotho,LSO,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
0.342555195093155,,,,,,,,,,,Lesotho,LSO,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
0.378485053777695,,,,,,,,,,,Lesotho,LSO,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
0.326292246580124,,,,,,,0.347,0.374476730823517,,0.375456094741821,Lesotho,LSO,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
0.322632700204849,,,,,,,,,,,Lesotho,LSO,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
0.307197451591492,,,,,,,,,,,Lesotho,LSO,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
0.337825804948807,,,,,,,,,,,Lesotho,LSO,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
0.355032831430435,,,,,,,0.395,0.421356767416,,0.423239529132843,Lesotho,LSO,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
5.37757444381714,,,,,,,5.5,6.31405115127563,,6.31405115127563,Lesotho,LSO,Learning-Adjusted Years of School,HD.HCI.LAYS,
5.64183855056763,,,,,,,,,,,Lesotho,LSO,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
5.11233806610107,,,,,,,,,,,Lesotho,LSO,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
0.899753332138062,,,,,,,0.9141,0.915898203849792,,0.918886005878448,Lesotho,LSO,Probability of Survival to Age 5,HD.HCI.MORT,
0.907872021198273,,,,,,,0.9213,0.923462986946106,,0.926181852817535,Lesotho,LSO,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
0.892058968544006,,,,,,,0.9073,0.90893566608429,,0.912119448184967,Lesotho,LSO,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
0.348569989204407,,,,,,,0.5015,0.511656999588013,,0.522543787956238,Lesotho,LSO,Survival Rate from Age 15-60,HD.HCI.AMRT,
0.405230700969696,,,,,,,0.5408,0.575192272663116,,0.586081683635712,Lesotho,LSO,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
0.293438851833344,,,,,,,0.4514,0.448460638523102,,0.460189580917358,Lesotho,LSO,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
,,,,,,,4.41,4.15698862075806,,4.15698862075806,Liberia,LBR,Expected Years of School,HD.HCI.EYRS,
,,,,,,,4.44,4.1660737991333,,4.1660737991333,Liberia,LBR,"Expected Years of School, Female",HD.HCI.EYRS.FE,
,,,,,,,4.37,4.14812040328979,,4.14812040328979,Liberia,LBR,"Expected Years of School, Male",HD.HCI.EYRS.MA,
0.609895408153534,,,,,,,0.679,0.698639512062073,,0.698639512062073,Liberia,LBR,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
0.64072573184967,,,,,,,0.704,0.719817519187927,,0.719817519187927,Liberia,LBR,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
0.580615878105164,,,,,,,0.653,0.676992177963257,,0.676992177963257,Liberia,LBR,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
,,,,,,,332,331.745941162109,,331.745941162109,Liberia,LBR,Harmonized Test Scores,HD.HCI.HLOS,
,,,,,,,328,327.646362304688,,327.646362304688,Liberia,LBR,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
,,,,,,,335,335.384735107422,,335.384735107422,Liberia,LBR,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
,,,,,,,0.319,0.317570239305496,,0.319014221429825,Liberia,LBR,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
,,,,,,,0.325,0.322331607341766,,0.323783546686172,Liberia,LBR,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
,,,,,,,0.305,0.306718498468399,,0.307511031627655,Liberia,LBR,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
,,,,,,,0.331,0.335255205631256,,0.337039291858673,Liberia,LBR,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
,,,,,,,0.305,0.302633166313171,,0.303157895803451,Liberia,LBR,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
,,,,,,,0.314,0.312901794910431,,0.314354330301285,Liberia,LBR,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
,,,,,,,0.292,0.295256584882736,,0.295628994703293,Liberia,LBR,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
,,,,,,,0.32,0.327470898628235,,0.32943069934845,Liberia,LBR,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
,,,,,,,0.331,0.329800605773926,,0.331662684679031,Liberia,LBR,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
,,,,,,,2.34,2.20650243759155,,2.20650243759155,Liberia,LBR,Learning-Adjusted Years of School,HD.HCI.LAYS,
,,,,,,,2.33,2.18399834632873,,2.18399834632873,Liberia,LBR,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
,,,,,,,2.35,2.22594594955444,,2.22594594955444,Liberia,LBR,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
0.903326392173767,,,,,,,0.9253,0.926608324050903,,0.929063260555267,Liberia,LBR,Probability of Survival to Age 5,HD.HCI.MORT,
0.910101652145386,,,,,,,0.931,0.932654917240143,,0.934984862804413,Liberia,LBR,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
0.89682674407959,,,,,,,0.9198,0.92105233669281,,0.923635482788086,Liberia,LBR,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
0.732658684253693,,,,,,,0.7706,0.769925713539124,,0.775718450546265,Liberia,LBR,Survival Rate from Age 15-60,HD.HCI.AMRT,
0.751602947711945,,,,,,,0.7902,0.78985720872879,,0.795982480049133,Liberia,LBR,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
0.713054955005646,,,,,,,0.7505,0.74971330165863,,0.755322217941284,Liberia,LBR,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
,,,,,,,,,,,Libya,LBY,Expected Years of School,HD.HCI.EYRS,
,,,,,,,,,,,Libya,LBY,"Expected Years of School, Female",HD.HCI.EYRS.FE,
,,,,,,,,,,,Libya,LBY,"Expected Years of School, Male",HD.HCI.EYRS.MA,
,,,,,,,,,,,Libya,LBY,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
,,,,,,,,,,,Libya,LBY,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
,,,,,,,,,,,Libya,LBY,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
,,,,,,,,,,,Libya,LBY,Harmonized Test Scores,HD.HCI.HLOS,
,,,,,,,,,,,Libya,LBY,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
,,,,,,,,,,,Libya,LBY,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
,,,,,,,,,,,Libya,LBY,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
,,,,,,,,,,,Libya,LBY,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
,,,,,,,,,,,Libya,LBY,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
,,,,,,,,,,,Libya,LBY,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
,,,,,,,,,,,Libya,LBY,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
,,,,,,,,,,,Libya,LBY,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
,,,,,,,,,,,Libya,LBY,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
,,,,,,,,,,,Libya,LBY,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
,,,,,,,,,,,Libya,LBY,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
,,,,,,,,,,,Libya,LBY,Learning-Adjusted Years of School,HD.HCI.LAYS,
,,,,,,,,,,,Libya,LBY,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
,,,,,,,,,,,Libya,LBY,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
,,,,,,,,,,,Libya,LBY,Probability of Survival to Age 5,HD.HCI.MORT,
,,,,,,,,,,,Libya,LBY,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
,,,,,,,,,,,Libya,LBY,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
,,,,,,,,,,,Libya,LBY,Survival Rate from Age 15-60,HD.HCI.AMRT,
,,,,,,,,,,,Libya,LBY,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
,,,,,,,,,,,Libya,LBY,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
,,,,,,,,,,,Liechtenstein,LIE,Expected Years of School,HD.HCI.EYRS,
,,,,,,,,,,,Liechtenstein,LIE,"Expected Years of School, Female",HD.HCI.EYRS.FE,
,,,,,,,,,,,Liechtenstein,LIE,"Expected Years of School, Male",HD.HCI.EYRS.MA,
,,,,,,,,,,,Liechtenstein,LIE,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
,,,,,,,,,,,Liechtenstein,LIE,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
,,,,,,,,,,,Liechtenstein,LIE,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
,,,,,,,,,,,Liechtenstein,LIE,Harmonized Test Scores,HD.HCI.HLOS,
,,,,,,,,,,,Liechtenstein,LIE,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
,,,,,,,,,,,Liechtenstein,LIE,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
,,,,,,,,,,,Liechtenstein,LIE,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
,,,,,,,,,,,Liechtenstein,LIE,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
,,,,,,,,,,,Liechtenstein,LIE,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
,,,,,,,,,,,Liechtenstein,LIE,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
,,,,,,,,,,,Liechtenstein,LIE,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
,,,,,,,,,,,Liechtenstein,LIE,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
,,,,,,,,,,,Liechtenstein,LIE,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
,,,,,,,,,,,Liechtenstein,LIE,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
,,,,,,,,,,,Liechtenstein,LIE,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
,,,,,,,,,,,Liechtenstein,LIE,Learning-Adjusted Years of School,HD.HCI.LAYS,
,,,,,,,,,,,Liechtenstein,LIE,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
,,,,,,,,,,,Liechtenstein,LIE,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
,,,,,,,,,,,Liechtenstein,LIE,Probability of Survival to Age 5,HD.HCI.MORT,
,,,,,,,,,,,Liechtenstein,LIE,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
,,,,,,,,,,,Liechtenstein,LIE,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
,,,,,,,,,,,Liechtenstein,LIE,Survival Rate from Age 15-60,HD.HCI.AMRT,
,,,,,,,,,,,Liechtenstein,LIE,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
,,,,,,,,,,,Liechtenstein,LIE,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
13.8284635543823,,,,,,,13.59,13.8328495025635,,13.8328495025635,Lithuania,LTU,Expected Years of School,HD.HCI.EYRS,
13.9027137756348,,,,,,,13.63,13.8892812728882,,13.8892812728882,Lithuania,LTU,"Expected Years of School, Female",HD.HCI.EYRS.FE,
13.7573175430298,,,,,,,13.55,13.7795858383179,,13.7795858383179,Lithuania,LTU,"Expected Years of School, Male",HD.HCI.EYRS.MA,
,,,,,,,,,,,Lithuania,LTU,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
,,,,,,,,,,,Lithuania,LTU,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
,,,,,,,,,,,Lithuania,LTU,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
495.077117919922,,,,,,,514,513.616455078125,,495.886291503906,Lithuania,LTU,Harmonized Test Scores,HD.HCI.HLOS,
509.159484863281,,,,,,,520,520.337097167969,,504.004058837891,Lithuania,LTU,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
481.383056640625,,,,,,,507,506.992645263672,,488.116394042969,Lithuania,LTU,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
0.688390016555786,,,,,,,0.712,0.726695239543915,,0.70604795217514,Lithuania,LTU,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
0.752927780151367,,,,,,,0.761,0.777683079242706,,0.756461381912231,Lithuania,LTU,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
0.744017720222473,,,,,,,0.748,0.766157686710358,,0.746639907360077,Lithuania,LTU,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
0.761781632900238,,,,,,,0.773,0.789195477962494,,0.766042470932007,Lithuania,LTU,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
0.680705010890961,,,,,,,0.698,0.715397894382477,,0.697123229503632,Lithuania,LTU,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
0.629938721656799,,,,,,,0.666,0.679498314857483,,0.659979403018951,Lithuania,LTU,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
0.621330618858337,,,,,,,0.649,0.664774358272552,,0.64759236574173,Lithuania,LTU,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
0.638201713562012,,,,,,,0.683,0.694283425807953,,0.672378599643707,Lithuania,LTU,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
0.69610857963562,,,,,,,0.726,0.738037586212158,,0.715152084827423,Lithuania,LTU,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
10.9538488388062,,,,,,,11.17,11.3676471710205,,10.9752321243286,Lithuania,LTU,Learning-Adjusted Years of School,HD.HCI.LAYS,
11.3259181976318,,,,,,,11.35,11.5633735656738,,11.2004070281982,Lithuania,LTU,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
10.5960636138916,,,,,,,11,11.1778373718262,,10.7616672515869,Lithuania,LTU,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
0.99396139383316,,,,,,,0.9957,0.995579957962036,,0.995964229106903,Lithuania,LTU,Probability of Survival to Age 5,HD.HCI.MORT,
0.994508564472198,,,,,,,0.9961,0.995962738990784,,0.996312201023102,Lithuania,LTU,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
0.993436098098755,,,,,,,0.9954,0.995215594768524,,0.99563467502594,Lithuania,LTU,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
0.81058406829834,,,,,,,0.833,0.840333878993988,,0.843678295612335,Lithuania,LTU,Survival Rate from Age 15-60,HD.HCI.AMRT,
0.901420295238495,,,,,,,0.9126,0.919637441635132,,0.92119836807251,Lithuania,LTU,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
0.719313263893127,,,,,,,0.7529,0.761287331581116,,0.766995847225189,Lithuania,LTU,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
12.7804555892944,,,,,,,12.4,12.4221620559692,,12.4221620559692,Luxembourg,LUX,Expected Years of School,HD.HCI.EYRS,
12.9051294326782,,,,,,,12.57,12.4743642807007,,12.4743642807007,Luxembourg,LUX,"Expected Years of School, Female",HD.HCI.EYRS.FE,
12.6618185043335,,,,,,,12.24,12.3732824325562,,12.3732824325562,Luxembourg,LUX,"Expected Years of School, Male",HD.HCI.EYRS.MA,
,,,,,,,,,,,Luxembourg,LUX,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
,,,,,,,,,,,Luxembourg,LUX,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
,,,,,,,,,,,Luxembourg,LUX,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
498.060852050781,,,,,,,500,499.602844238281,,492.847839355469,Luxembourg,LUX,Harmonized Test Scores,HD.HCI.HLOS,
500.070373535156,,,,,,,500,499.834228515625,,497.276306152344,Luxembourg,LUX,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
496.103942871094,,,,,,,499,499.368225097656,,488.540740966797,Luxembourg,LUX,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
0.700203478336334,,,,,,,0.692,0.692368566989899,,0.686146140098572,Luxembourg,LUX,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
0.718162536621094,,,,,,,0.707,0.702260851860046,,0.700147926807404,Luxembourg,LUX,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
0.713349997997284,,,,,,,0.699,0.695108532905579,,0.69343900680542,Luxembourg,LUX,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
0.722943842411041,,,,,,,0.715,0.709163069725037,,0.706648707389832,Luxembourg,LUX,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
0.696223318576813,,,,,,,0.684,0.686367094516754,,0.680551052093506,Luxembourg,LUX,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
0.683625042438507,,,,,,,0.678,0.683302402496338,,0.673261165618896,Luxembourg,LUX,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
0.677799046039581,,,,,,,0.668,0.674256205558777,,0.664968430995941,Luxembourg,LUX,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
0.68981009721756,,,,,,,0.687,0.692249417304993,,0.681359648704529,Luxembourg,LUX,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
0.704106569290161,,,,,,,0.699,0.698063611984253,,0.691405117511749,Luxembourg,LUX,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
10.1847114562988,,,,,,,9.91,9.92983627319336,,9.79557704925537,Luxembourg,LUX,Learning-Adjusted Years of School,HD.HCI.LAYS,
10.3255567550659,,,,,,,10.05,9.97618293762207,,9.92512893676758,Luxembourg,LUX,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
10.0505247116089,,,,,,,9.78,9.88611888885498,,9.6717643737793,Luxembourg,LUX,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
0.99701464176178,,,,,,,0.9974,0.997499644756317,,0.997575104236603,Luxembourg,LUX,Probability of Survival to Age 5,HD.HCI.MORT,
0.99728661775589,,,,,,,0.9977,0.997724413871765,,0.997791290283203,Luxembourg,LUX,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
0.996759355068207,,,,,,,0.9972,0.99728798866272,,0.997365355491638,Luxembourg,LUX,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
0.926207959651947,,,,,,,0.9395,0.939460396766663,,0.941968441009521,Luxembourg,LUX,Survival Rate from Age 15-60,HD.HCI.AMRT,
0.94732403755188,,,,,,,0.9552,0.955167174339294,,0.956705272197723,Luxembourg,LUX,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
0.906339228153229,,,,,,,0.9249,0.924951732158661,,0.928423643112183,Luxembourg,LUX,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
10.9224967956543,,,,,,,12.61,12.6909208297729,,12.9030666351318,"Macao SAR, China",MAC,Expected Years of School,HD.HCI.EYRS,
11.1319398880005,,,,,,,12.87,12.892240524292,,13.0599308013916,"Macao SAR, China",MAC,"Expected Years of School, Female",HD.HCI.EYRS.FE,
10.7274160385132,,,,,,,12.37,12.5053796768188,,12.7597513198853,"Macao SAR, China",MAC,"Expected Years of School, Male",HD.HCI.EYRS.MA,
,,,,,,,,,,,"Macao SAR, China",MAC,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
,,,,,,,,,,,"Macao SAR, China",MAC,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
,,,,,,,,,,,"Macao SAR, China",MAC,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
525.062255859375,,,,,,,545,545.300537109375,,560.613525390625,"Macao SAR, China",MAC,Harmonized Test Scores,HD.HCI.HLOS,
529.280944824219,,,,,,,550,549.577514648438,,563.993469238281,"Macao SAR, China",MAC,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
520.945007324219,,,,,,,541,541.062561035156,,557.322937011719,"Macao SAR, China",MAC,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
0.648325145244598,,,,,,,0.759,0.763288140296936,,0.795671582221985,"Macao SAR, China",MAC,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
0.67076313495636,,,,,,,0.787,0.788205683231354,,0.817906618118286,"Macao SAR, China",MAC,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
0.666671693325043,,,,,,,0.781,0.782385885715485,,0.810384094715118,"Macao SAR, China",MAC,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
0.674953937530518,,,,,,,0.793,0.793999433517456,,0.825219452381134,"Macao SAR, China",MAC,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
0.644694924354553,,,,,,,0.753,0.758660852909088,,0.789596736431122,"Macao SAR, China",MAC,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
0.627212822437286,,,,,,,0.732,0.739121437072754,,0.773786962032318,"Macao SAR, China",MAC,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
0.622260451316834,,,,,,,0.725,0.732381641864777,,0.765359401702881,"Macao SAR, China",MAC,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
0.632071137428284,,,,,,,0.74,0.745761394500732,,0.781982719898224,"Macao SAR, China",MAC,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
0.651802778244019,,,,,,,0.765,0.767703354358673,,0.801458597183228,"Macao SAR, China",MAC,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
9.17598533630371,,,,,,,11,11.0725860595703,,11.5738143920898,"Macao SAR, China",MAC,Learning-Adjusted Years of School,HD.HCI.LAYS,
9.427077293396,,,,,,,11.32,11.3364562988281,,11.7851448059082,"Macao SAR, China",MAC,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
8.94143009185791,,,,,,,10.71,10.8259086608887,,11.3780832290649,"Macao SAR, China",MAC,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
0.984240591526031,,,,,,,0.9907,0.990769326686859,,0.991399228572845,"Macao SAR, China",MAC,Probability of Survival to Age 5,HD.HCI.MORT,
0.985345304012299,,,,,,,0.9913,0.991372585296631,,0.991936028003693,"Macao SAR, China",MAC,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
