Country Name,Indicator,data_col,higher_is_better,Pillar,Sub-Pillar,indicator_score,country_sub_pillar_score,country_sub_pillar_rank,country_pillar_score,country_pillar_rank,data_availability,country_pillar_availability,Data Source,Data Link,Year
Mozambique,"Country, Industry, Skill Migration Data (Skill)",2885.8000000000006,True,Infrastructure,Innovation Ecosystem,4.796579701249654,2.996213548746726,59,2.4650394088240257,138,57.14285714285714,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Myanmar,"Country, Industry, Skill Migration Data (Skill)",3292.71,True,Infrastructure,Innovation Ecosystem,4.8026774416349465,3.071203754752082,55,2.836604285172924,100,42.857142857142854,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Namibia,"Country, Industry, Skill Migration Data (Skill)",-1685.6699999999996,True,Infrastructure,Innovation Ecosystem,4.728074043391275,2.773176449062891,87,2.663583804309373,117,64.28571428571429,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Nepal,"Country, Industry, Skill Migration Data (Skill)",-21369.18,True,Infrastructure,Innovation Ecosystem,4.433107259947001,2.4509216700731318,128,2.4191753037795207,145,64.28571428571429,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Netherlands (the),"Country, Industry, Skill Migration Data (Skill)",22672.27,True,Infrastructure,Innovation Ecosystem,5.093089389390469,4.210916939544311,14,4.632755056973188,11,100.0,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
New Zealand,"Country, Industry, Skill Migration Data (Skill)",25236.58999999999,True,Infrastructure,Innovation Ecosystem,5.131516947388093,3.689504560615006,33,4.263076928120787,29,92.85714285714286,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Nicaragua,"Country, Industry, Skill Migration Data (Skill)",-17991.479999999996,True,Infrastructure,Innovation Ecosystem,4.483723705105397,2.5043265363955514,121,2.6362937574466057,119,42.857142857142854,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Nigeria,"Country, Industry, Skill Migration Data (Skill)",-25449.620000000017,True,Infrastructure,Innovation Ecosystem,4.37195992078659,1.9660919324126305,158,2.095858723245469,172,78.57142857142857,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Norway,"Country, Industry, Skill Migration Data (Skill)",15334.699999999995,True,Infrastructure,Innovation Ecosystem,4.983132404015544,3.9530768585434797,23,4.432702710885446,17,100.0,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Oman,"Country, Industry, Skill Migration Data (Skill)",-11425.909999999996,True,Infrastructure,Innovation Ecosystem,4.58211190235163,2.7176993286326696,97,3.501056979480821,58,85.71428571428571,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Pakistan,"Country, Industry, Skill Migration Data (Skill)",-27123.5,True,Infrastructure,Innovation Ecosystem,4.346876030795846,2.3347146732302266,137,2.3145777525711173,151,78.57142857142857,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Panama,"Country, Industry, Skill Migration Data (Skill)",2015.260000000001,True,Infrastructure,Innovation Ecosystem,4.783534244232101,3.0119625398096432,57,3.0383162275895934,92,71.42857142857143,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Papua New Guinea,"Country, Industry, Skill Migration Data (Skill)",1857.78,True,Infrastructure,Innovation Ecosystem,4.781174331337663,3.872771252860982,25,2.939151019540555,96,28.57142857142857,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Paraguay,"Country, Industry, Skill Migration Data (Skill)",624.8399999999999,True,Infrastructure,Innovation Ecosystem,4.762698137509439,2.2190787508323453,146,2.8079711708501853,103,57.14285714285714,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Peru,"Country, Industry, Skill Migration Data (Skill)",-4318.190000000002,True,Infrastructure,Innovation Ecosystem,4.6886244758724365,2.4476825430730798,129,2.7183896304915782,112,78.57142857142857,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Philippines (the),"Country, Industry, Skill Migration Data (Skill)",-23703.16999999999,True,Infrastructure,Innovation Ecosystem,4.398131306832384,2.198593952779025,148,2.7732794942374124,106,78.57142857142857,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Poland,"Country, Industry, Skill Migration Data (Skill)",4283.450000000001,True,Infrastructure,Innovation Ecosystem,4.817524152969947,3.263931206094977,49,3.9315826064955357,43,100.0,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Portugal,"Country, Industry, Skill Migration Data (Skill)",31134.54,True,Infrastructure,Innovation Ecosystem,5.219900540579306,3.637308827156207,35,4.046072682638152,38,100.0,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Qatar,"Country, Industry, Skill Migration Data (Skill)",26280.76,True,Infrastructure,Innovation Ecosystem,5.147164332751222,3.594609124869205,39,4.30285073086516,23,71.42857142857143,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Romania,"Country, Industry, Skill Migration Data (Skill)",-13517.899999999992,True,Infrastructure,Innovation Ecosystem,4.550762434634867,2.5407155808549344,116,3.531493159029816,57,92.85714285714286,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Rwanda,"Country, Industry, Skill Migration Data (Skill)",2385.52,True,Infrastructure,Innovation Ecosystem,4.789082766890818,2.8431565598582105,76,2.8327410818776153,101,64.28571428571429,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Saudi Arabia,"Country, Industry, Skill Migration Data (Skill)",-1740.070000000002,True,Infrastructure,Innovation Ecosystem,4.7272588334506,2.9884554462012303,60,3.8834977520089335,45,85.71428571428571,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Senegal,"Country, Industry, Skill Migration Data (Skill)",2979.0399999999986,True,Infrastructure,Innovation Ecosystem,4.7979769471112075,2.7287144670358305,95,2.633654785757909,120,64.28571428571429,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Serbia,"Country, Industry, Skill Migration Data (Skill)",-15287.030000000006,True,Infrastructure,Innovation Ecosystem,4.5242511779741,3.008493996298838,58,3.570135961383067,55,85.71428571428571,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Singapore,"Country, Industry, Skill Migration Data (Skill)",23384.89,True,Infrastructure,Innovation Ecosystem,5.10376833990377,4.420797752177977,6,4.7348119402269955,7,92.85714285714286,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Slovakia,"Country, Industry, Skill Migration Data (Skill)",1858.8100000000004,True,Infrastructure,Innovation Ecosystem,4.7811897663788185,3.316823120249074,47,3.9150115487779704,44,85.71428571428571,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Slovenia,"Country, Industry, Skill Migration Data (Skill)",-710.0900000000009,True,Infrastructure,Innovation Ecosystem,4.742693574897219,3.777790756472032,29,4.162682409962704,34,92.85714285714286,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
South Africa,"Country, Industry, Skill Migration Data (Skill)",-27494.040000000005,True,Infrastructure,Innovation Ecosystem,4.3413233122036115,2.6065270409355157,108,3.0958894664254837,87,92.85714285714286,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Spain,"Country, Industry, Skill Migration Data (Skill)",22415.050000000003,True,Infrastructure,Innovation Ecosystem,5.089234825034948,3.6271254169081812,37,4.282576201094831,28,100.0,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Sri Lanka,"Country, Industry, Skill Migration Data (Skill)",-28069.76000000001,True,Infrastructure,Innovation Ecosystem,4.332695873471163,2.2879377997707566,140,2.7142470834588233,113,71.42857142857143,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Sudan (the),"Country, Industry, Skill Migration Data (Skill)",-32812.64,True,Infrastructure,Innovation Ecosystem,4.261621555025815,2.749743183935048,92,2.307171966381661,153,28.57142857142857,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Sweden,"Country, Industry, Skill Migration Data (Skill)",22995.0,True,Infrastructure,Innovation Ecosystem,5.097925652334475,4.434262291739151,5,4.682370983321272,8,100.0,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Switzerland,"Country, Industry, Skill Migration Data (Skill)",45650.70000000001,True,Infrastructure,Innovation Ecosystem,5.437432120219442,4.767736433730972,4,5.027429882003226,3,92.85714285714286,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Syrian Arab Republic (the),"Country, Industry, Skill Migration Data (Skill)",-35911.73000000001,True,Infrastructure,Innovation Ecosystem,4.2151802135727765,2.447463439183397,130,2.5010562271616408,135,42.857142857142854,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
United Republic of Tanzania (the),"Country, Industry, Skill Migration Data (Skill)",-7742.66,True,Infrastructure,Innovation Ecosystem,4.637307159961737,2.511620548909365,118,2.3109228985332027,152,64.28571428571429,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Thailand,"Country, Industry, Skill Migration Data (Skill)",-4013.419999999999,True,Infrastructure,Innovation Ecosystem,4.693191599652206,2.764898136209293,90,3.394796666797549,65,78.57142857142857,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Togo,"Country, Industry, Skill Migration Data (Skill)",-2617.35,True,Infrastructure,Innovation Ecosystem,4.714112374319074,2.613553099395036,105,2.3328282123697646,150,35.714285714285715,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Trinidad and Tobago,"Country, Industry, Skill Migration Data (Skill)",-6811.779999999999,True,Infrastructure,Innovation Ecosystem,4.651256840652458,2.8288653615521895,80,3.4365659826180837,63,57.14285714285714,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Tunisia,"Country, Industry, Skill Migration Data (Skill)",-52584.45999999999,True,Infrastructure,Innovation Ecosystem,3.965331404120863,2.7495302060112903,93,3.175692634893111,82,85.71428571428571,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Turkey,"Country, Industry, Skill Migration Data (Skill)",-26427.23,True,Infrastructure,Innovation Ecosystem,4.357309968762639,2.920718242515502,68,3.469343490023102,60,100.0,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Uganda,"Country, Industry, Skill Migration Data (Skill)",-5717.620000000004,True,Infrastructure,Innovation Ecosystem,4.66765335000335,2.6213720138995837,104,2.441210274602091,141,71.42857142857143,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Ukraine,"Country, Industry, Skill Migration Data (Skill)",-21804.740000000005,True,Infrastructure,Innovation Ecosystem,4.426580185649938,2.8450607884425705,75,3.2619959082194567,72,92.85714285714286,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
United Arab Emirates (the),"Country, Industry, Skill Migration Data (Skill)",32749.08999999999,True,Infrastructure,Innovation Ecosystem,5.2440953422285,3.40559759088769,44,4.240026077216935,30,92.85714285714286,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
United Kingdom of Great Britain and Northern Ireland (the),"Country, Industry, Skill Migration Data (Skill)",862.6000000000012,True,Infrastructure,Innovation Ecosystem,4.766261084485446,4.0570632155544155,17,4.512608157415462,15,100.0,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
United States of America (the),"Country, Industry, Skill Migration Data (Skill)",2799.8299999999995,True,Infrastructure,Innovation Ecosystem,4.795291399804805,4.3546505050262265,10,4.665854725762452,10,92.85714285714286,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Uruguay,"Country, Industry, Skill Migration Data (Skill)",-785.4899999999991,True,Infrastructure,Innovation Ecosystem,4.741563669942681,2.7540885627506397,91,3.388931100875329,66,78.57142857142857,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Uzbekistan,"Country, Industry, Skill Migration Data (Skill)",1575.8800000000003,True,Infrastructure,Innovation Ecosystem,4.776949925413469,2.5517661686681214,114,2.7592784183434884,108,50.0,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Venezuela (Bolivarian Republic of),"Country, Industry, Skill Migration Data (Skill)",-250464.81000000008,True,Infrastructure,Innovation Ecosystem,1.0,1.460673903817991,175,2.1193756523901675,170,35.714285714285715,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Viet Nam,"Country, Industry, Skill Migration Data (Skill)",-1952.6499999999976,True,Infrastructure,Innovation Ecosystem,4.724073220781691,2.5781060305202192,111,3.109955750101265,85,92.85714285714286,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Yemen,"Country, Industry, Skill Migration Data (Skill)",-2248.9999999999995,True,Infrastructure,Innovation Ecosystem,4.719632274717005,2.7481064912716064,94,2.17931234279739,165,57.14285714285714,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Zambia,"Country, Industry, Skill Migration Data (Skill)",2455.4999999999995,True,Infrastructure,Innovation Ecosystem,4.790131450560825,2.7713206341970706,88,2.4533372218830047,140,64.28571428571429,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
Zimbabwe,"Country, Industry, Skill Migration Data (Skill)",-14459.259999999997,True,Infrastructure,Innovation Ecosystem,4.536655706146752,2.4063501038518744,133,2.271262327152877,155,64.28571428571429,100.0,World Bank/LinkedIn: Digital Data For Development ,https://linkedindata.worldbank.org,2019
