Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Pillar,Sub-Pillar,UN Member States
United Republic of Tanzania (the),2019,"Country, Industry, Skill Migration Data (Industry)",-186.22000000000003,3.512866251469493,True,Infrastructure,Innovation Ecosystem,x
Thailand,2019,"Country, Industry, Skill Migration Data (Industry)",-1131.33,2.679164285400273,True,Infrastructure,Innovation Ecosystem,x
Trinidad and Tobago,2019,"Country, Industry, Skill Migration Data (Industry)",-267.93,3.33138298349681,True,Infrastructure,Innovation Ecosystem,x
Tunisia,2019,"Country, Industry, Skill Migration Data (Industry)",-8861.94,1.824281676247464,True,Infrastructure,Innovation Ecosystem,x
Turkey,2019,"Country, Industry, Skill Migration Data (Industry)",-7094.599999999997,1.8717493263056972,True,Infrastructure,Innovation Ecosystem,x
Uganda,2019,"Country, Industry, Skill Migration Data (Industry)",-333.88000000000005,3.1849037089551566,True,Infrastructure,Innovation Ecosystem,x
Ukraine,2019,"Country, Industry, Skill Migration Data (Industry)",-4900.900000000001,1.930668257542894,True,Infrastructure,Innovation Ecosystem,x
United Arab Emirates (the),2019,"Country, Industry, Skill Migration Data (Industry)",18635.00999999999,5.80307369875652,True,Infrastructure,Innovation Ecosystem,x
United Kingdom of Great Britain and Northern Ireland (the),2019,"Country, Industry, Skill Migration Data (Industry)",2810.5299999999984,5.012744766230407,True,Infrastructure,Innovation Ecosystem,x
United States of America (the),2019,"Country, Industry, Skill Migration Data (Industry)",1188.4300000000003,4.454430571518127,True,Infrastructure,Innovation Ecosystem,x
Uruguay,2019,"Country, Industry, Skill Migration Data (Industry)",-417.4299999999999,2.9898694333318683,True,Infrastructure,Innovation Ecosystem,x
Uzbekistan,2019,"Country, Industry, Skill Migration Data (Industry)",-109.31,3.683688404691608,True,Infrastructure,Innovation Ecosystem,x
Venezuela (Bolivarian Republic of),2019,"Country, Industry, Skill Migration Data (Industry)",-39552.01999999999,1.0,True,Infrastructure,Innovation Ecosystem,x
Viet Nam,2019,"Country, Industry, Skill Migration Data (Industry)",-2645.19,2.020298764672264,True,Infrastructure,Innovation Ecosystem,x
Yemen,2019,"Country, Industry, Skill Migration Data (Industry)",160.41,4.051643506425661,True,Infrastructure,Innovation Ecosystem,x
Zambia,2019,"Country, Industry, Skill Migration Data (Industry)",494.78,4.182652544143767,True,Infrastructure,Innovation Ecosystem,x
Zimbabwe,2019,"Country, Industry, Skill Migration Data (Industry)",-1701.3700000000003,2.431070207060272,True,Infrastructure,Innovation Ecosystem,x
Afghanistan,2019,"Country, Industry, Skill Migration Data (Skill)",-35926.599999999984,1.9052026553371475,True,Infrastructure,Innovation Ecosystem,x
Albania,2019,"Country, Industry, Skill Migration Data (Skill)",-20747.41,1.969248323909972,True,Infrastructure,Innovation Ecosystem,x
Algeria,2019,"Country, Industry, Skill Migration Data (Skill)",-26729.529999999995,1.944007920773648,True,Infrastructure,Innovation Ecosystem,x
Angola,2019,"Country, Industry, Skill Migration Data (Skill)",4332.130000000001,4.639690300887308,True,Infrastructure,Innovation Ecosystem,x
Argentina,2019,"Country, Industry, Skill Migration Data (Skill)",-16970.64,1.9851836774891676,True,Infrastructure,Innovation Ecosystem,x
Armenia,2019,"Country, Industry, Skill Migration Data (Skill)",-6930.400000000001,2.866481500059603,True,Infrastructure,Innovation Ecosystem,x
Australia,2019,"Country, Industry, Skill Migration Data (Skill)",22060.9,5.199599683431732,True,Infrastructure,Innovation Ecosystem,x
Austria,2019,"Country, Industry, Skill Migration Data (Skill)",31195.640000000003,5.319012521020792,True,Infrastructure,Innovation Ecosystem,x
Azerbaijan,2019,"Country, Industry, Skill Migration Data (Skill)",-16691.039999999997,1.9863633958359936,True,Infrastructure,Innovation Ecosystem,x
Bahamas (the),2019,"Country, Industry, Skill Migration Data (Skill)",166.32000000000045,4.046461106800625,True,Infrastructure,Innovation Ecosystem,x
Bahrain,2019,"Country, Industry, Skill Migration Data (Skill)",-11606.659999999983,2.411148390188288,True,Infrastructure,Innovation Ecosystem,x
Bangladesh,2019,"Country, Industry, Skill Migration Data (Skill)",-17647.739999999994,1.9823267844539885,True,Infrastructure,Innovation Ecosystem,x
Belarus,2019,"Country, Industry, Skill Migration Data (Skill)",-8194.620000000003,2.7433828647909237,True,Infrastructure,Innovation Ecosystem,x
Belgium,2019,"Country, Industry, Skill Migration Data (Skill)",11944.510000000004,5.067354339168229,True,Infrastructure,Innovation Ecosystem,x
Benin,2019,"Country, Industry, Skill Migration Data (Skill)",-4489.75,3.210907384068779,True,Infrastructure,Innovation Ecosystem,x
Bolivia (Plurinational State of),2019,"Country, Industry, Skill Migration Data (Skill)",-5718.429999999999,2.984492489433748,True,Infrastructure,Innovation Ecosystem,x
Bosnia and Herzegovina,2019,"Country, Industry, Skill Migration Data (Skill)",-11555.74,2.4161065323691417,True,Infrastructure,Innovation Ecosystem,x
Botswana,2019,"Country, Industry, Skill Migration Data (Skill)",-596.3200000000002,3.9114794564667,True,Infrastructure,Innovation Ecosystem,x
Brazil,2019,"Country, Industry, Skill Migration Data (Skill)",-20194.65000000001,1.9715805882640196,True,Infrastructure,Innovation Ecosystem,x
Bulgaria,2019,"Country, Industry, Skill Migration Data (Skill)",-85.05000000000038,4.0106649417048645,True,Infrastructure,Innovation Ecosystem,x
Burkina Faso,2019,"Country, Industry, Skill Migration Data (Skill)",-2268.12,3.610660797691573,True,Infrastructure,Innovation Ecosystem,x
Cambodia,2019,"Country, Industry, Skill Migration Data (Skill)",-2419.999999999999,3.58333196775093,True,Infrastructure,Innovation Ecosystem,x
Cameroon,2019,"Country, Industry, Skill Migration Data (Skill)",-15613.67,2.020980964812994,True,Infrastructure,Innovation Ecosystem,x
Canada,2019,"Country, Industry, Skill Migration Data (Skill)",29604.179999999986,5.298208343287272,True,Infrastructure,Innovation Ecosystem,x
Chile,2019,"Country, Industry, Skill Migration Data (Skill)",20418.020000000004,5.178123323664698,True,Infrastructure,Innovation Ecosystem,x
China,2019,"Country, Industry, Skill Migration Data (Skill)",-5624.7,3.006687898019712,True,Infrastructure,Innovation Ecosystem,x
Colombia,2019,"Country, Industry, Skill Migration Data (Skill)",-11028.139999999998,2.46747958450228,True,Infrastructure,Innovation Ecosystem,x
Democratic Republic of the Congo (the),2019,"Country, Industry, Skill Migration Data (Skill)",1324.6100000000006,4.211406565959507,True,Infrastructure,Innovation Ecosystem,x
Costa Rica,2019,"Country, Industry, Skill Migration Data (Skill)",-4383.429999999999,3.2300382847751865,True,Infrastructure,Innovation Ecosystem,x
Côte d'Ivoire,2019,"Country, Industry, Skill Migration Data (Skill)",900.4100000000002,4.150998668304172,True,Infrastructure,Innovation Ecosystem,x
Croatia,2019,"Country, Industry, Skill Migration Data (Skill)",-9675.330000000007,2.599204335556544,True,Infrastructure,Innovation Ecosystem,x
Cuba,2019,"Country, Industry, Skill Migration Data (Skill)",-31222.05,1.925052597928569,True,Infrastructure,Innovation Ecosystem,x
Cyprus,2019,"Country, Industry, Skill Migration Data (Skill)",23912.86,5.223809217441614,True,Infrastructure,Innovation Ecosystem,x
Czechia,2019,"Country, Industry, Skill Migration Data (Skill)",9272.669999999996,5.032427018195333,True,Infrastructure,Innovation Ecosystem,x
Denmark,2019,"Country, Industry, Skill Migration Data (Skill)",6615.780000000001,4.964891846103257,True,Infrastructure,Innovation Ecosystem,x
Dominican Republic (the),2019,"Country, Industry, Skill Migration Data (Skill)",-11097.62,2.4607142326027147,True,Infrastructure,Innovation Ecosystem,x
Ecuador,2019,"Country, Industry, Skill Migration Data (Skill)",-3317.800000000001,3.4217845387233488,True,Infrastructure,Innovation Ecosystem,x
Egypt,2019,"Country, Industry, Skill Migration Data (Skill)",-17678.580000000005,1.9821966610140165,True,Infrastructure,Innovation Ecosystem,x
El Salvador,2019,"Country, Industry, Skill Migration Data (Skill)",-4633.080000000001,3.185117015386976,True,Infrastructure,Innovation Ecosystem,x
Estonia,2019,"Country, Industry, Skill Migration Data (Skill)",21077.24,5.186740901263564,True,Infrastructure,Innovation Ecosystem,x
Ethiopia,2019,"Country, Industry, Skill Migration Data (Skill)",-3770.000000000002,3.3404170321447437,True,Infrastructure,Innovation Ecosystem,x
Fiji,2019,"Country, Industry, Skill Migration Data (Skill)",-5304.15,3.064366699951981,True,Infrastructure,Innovation Ecosystem,x
Finland,2019,"Country, Industry, Skill Migration Data (Skill)",8793.300000000001,5.026160509027577,True,Infrastructure,Innovation Ecosystem,x
France,2019,"Country, Industry, Skill Migration Data (Skill)",11087.110000000004,5.0561460763223405,True,Infrastructure,Innovation Ecosystem,x
Gabon,2019,"Country, Industry, Skill Migration Data (Skill)",7497.360000000001,5.009219482490953,True,Infrastructure,Innovation Ecosystem,x
Georgia,2019,"Country, Industry, Skill Migration Data (Skill)",37684.490000000005,5.403837266026097,True,Infrastructure,Innovation Ecosystem,x
Germany,2019,"Country, Industry, Skill Migration Data (Skill)",53410.95,5.60941960485904,True,Infrastructure,Innovation Ecosystem,x
Ghana,2019,"Country, Industry, Skill Migration Data (Skill)",-12742.460000000005,2.300554166130633,True,Infrastructure,Innovation Ecosystem,x
Greece,2019,"Country, Industry, Skill Migration Data (Skill)",-12400.62,2.333839541682551,True,Infrastructure,Innovation Ecosystem,x
Guatemala,2019,"Country, Industry, Skill Migration Data (Skill)",-4630.0,3.1856712213141365,True,Infrastructure,Innovation Ecosystem,x
Haiti,2019,"Country, Industry, Skill Migration Data (Skill)",-14901.4,2.090335558904863,True,Infrastructure,Innovation Ecosystem,x
Honduras,2019,"Country, Industry, Skill Migration Data (Skill)",-4928.88,3.13189165394082,True,Infrastructure,Innovation Ecosystem,x
Hungary,2019,"Country, Industry, Skill Migration Data (Skill)",-4935.910000000003,3.1306266969057743,True,Infrastructure,Innovation Ecosystem,x
Iceland,2019,"Country, Industry, Skill Migration Data (Skill)",-53.5299999999998,4.015153524764968,True,Infrastructure,Innovation Ecosystem,x
India,2019,"Country, Industry, Skill Migration Data (Skill)",-35723.239999999976,1.906060693688401,True,Infrastructure,Innovation Ecosystem,x
Indonesia,2019,"Country, Industry, Skill Migration Data (Skill)",2420.5800000000004,4.367477390083311,True,Infrastructure,Innovation Ecosystem,x
Iran (Islamic Republic of),2019,"Country, Industry, Skill Migration Data (Skill)",-49060.03999999999,1.8497886348616757,True,Infrastructure,Innovation Ecosystem,x
Iraq,2019,"Country, Industry, Skill Migration Data (Skill)",655.1999999999996,4.116079713603407,True,Infrastructure,Innovation Ecosystem,x
Ireland,2019,"Country, Industry, Skill Migration Data (Skill)",27404.75,5.269456547682964,True,Infrastructure,Innovation Ecosystem,x
Israel,2019,"Country, Industry, Skill Migration Data (Skill)",4005.529999999999,4.593181061438386,True,Infrastructure,Innovation Ecosystem,x
Italy,2019,"Country, Industry, Skill Migration Data (Skill)",-7370.53,2.823625507953163,True,Infrastructure,Innovation Ecosystem,x
Jamaica,2019,"Country, Industry, Skill Migration Data (Skill)",-15324.369999999995,2.0491504568185226,True,Infrastructure,Innovation Ecosystem,x
Japan,2019,"Country, Industry, Skill Migration Data (Skill)",31616.629999999997,5.324515864355863,True,Infrastructure,Innovation Ecosystem,x
Jordan,2019,"Country, Industry, Skill Migration Data (Skill)",-22853.88999999998,1.960360437274698,True,Infrastructure,Innovation Ecosystem,x
Kazakhstan,2019,"Country, Industry, Skill Migration Data (Skill)",-13787.110000000011,2.1988353281645927,True,Infrastructure,Innovation Ecosystem,x
Kenya,2019,"Country, Industry, Skill Migration Data (Skill)",-1687.0599999999995,3.715214984716261,True,Infrastructure,Innovation Ecosystem,x
Republic of Korea (the),2019,"Country, Industry, Skill Migration Data (Skill)",-2918.850000000002,3.4935704006197104,True,Infrastructure,Innovation Ecosystem,x
Kuwait,2019,"Country, Industry, Skill Migration Data (Skill)",19931.88,5.171768314450912,True,Infrastructure,Innovation Ecosystem,x
Latvia,2019,"Country, Industry, Skill Migration Data (Skill)",1100.4899999999998,4.17949091762732,True,Infrastructure,Innovation Ecosystem,x
Lebanon,2019,"Country, Industry, Skill Migration Data (Skill)",-41796.52999999999,1.8804356162971405,True,Infrastructure,Innovation Ecosystem,x
Libya,2019,"Country, Industry, Skill Migration Data (Skill)",1147.4400000000005,4.186176798803459,True,Infrastructure,Innovation Ecosystem,x
Lithuania,2019,"Country, Industry, Skill Migration Data (Skill)",4821.679999999999,4.709404318560974,True,Infrastructure,Innovation Ecosystem,x
Luxembourg,2019,"Country, Industry, Skill Migration Data (Skill)",82524.26,5.99,True,Infrastructure,Innovation Ecosystem,x
North Macedonia,2019,"Country, Industry, Skill Migration Data (Skill)",-10149.2,2.5530630387136144,True,Infrastructure,Innovation Ecosystem,x
Madagascar,2019,"Country, Industry, Skill Migration Data (Skill)",-4166.42,3.2690864108314077,True,Infrastructure,Innovation Ecosystem,x
Malawi,2019,"Country, Industry, Skill Migration Data (Skill)",-190.9099999999999,3.984427711314184,True,Infrastructure,Innovation Ecosystem,x
Malaysia,2019,"Country, Industry, Skill Migration Data (Skill)",-12629.569999999996,2.311546402399227,True,Infrastructure,Innovation Ecosystem,x
Mali,2019,"Country, Industry, Skill Migration Data (Skill)",-113.49000000000086,4.0066149638422575,True,Infrastructure,Innovation Ecosystem,x
Malta,2019,"Country, Industry, Skill Migration Data (Skill)",18996.79,5.159544458019185,True,Infrastructure,Innovation Ecosystem,x
Mauritius,2019,"Country, Industry, Skill Migration Data (Skill)",-3203.82,3.442293756768085,True,Infrastructure,Innovation Ecosystem,x
Mexico,2019,"Country, Industry, Skill Migration Data (Skill)",-10999.810000000003,2.470238110974857,True,Infrastructure,Innovation Ecosystem,x
Republic of Moldova (the),2019,"Country, Industry, Skill Migration Data (Skill)",-19651.47,1.973872431653251,True,Infrastructure,Innovation Ecosystem,x
Mongolia,2019,"Country, Industry, Skill Migration Data (Skill)",-3344.38,3.4170018135467477,True,Infrastructure,Innovation Ecosystem,x
Morocco,2019,"Country, Industry, Skill Migration Data (Skill)",-44731.02000000001,1.868054100948148,True,Infrastructure,Innovation Ecosystem,x
Mozambique,2019,"Country, Industry, Skill Migration Data (Skill)",2885.8000000000006,4.433726711505317,True,Infrastructure,Innovation Ecosystem,x
Myanmar,2019,"Country, Industry, Skill Migration Data (Skill)",3292.71,4.4916724390747,True,Infrastructure,Innovation Ecosystem,x
Namibia,2019,"Country, Industry, Skill Migration Data (Skill)",-1685.6699999999996,3.715465097131441,True,Infrastructure,Innovation Ecosystem,x
Nepal,2019,"Country, Industry, Skill Migration Data (Skill)",-21369.18,1.9666248851527968,True,Infrastructure,Innovation Ecosystem,x
Netherlands (the),2019,"Country, Industry, Skill Migration Data (Skill)",22672.27,5.207591747411311,True,Infrastructure,Innovation Ecosystem,x
New Zealand,2019,"Country, Industry, Skill Migration Data (Skill)",25236.58999999999,5.241113525555667,True,Infrastructure,Innovation Ecosystem,x
Nicaragua,2019,"Country, Industry, Skill Migration Data (Skill)",-17991.479999999996,1.980876439731034,True,Infrastructure,Innovation Ecosystem,x
Nigeria,2019,"Country, Industry, Skill Migration Data (Skill)",-25449.620000000017,1.949408254497848,True,Infrastructure,Innovation Ecosystem,x
Norway,2019,"Country, Industry, Skill Migration Data (Skill)",15334.699999999995,5.111672207861378,True,Infrastructure,Innovation Ecosystem,x
Oman,2019,"Country, Industry, Skill Migration Data (Skill)",-11425.909999999996,2.428748236990911,True,Infrastructure,Innovation Ecosystem,x
