base_country_code,base_country_name,base_lat,base_long,base_country_wb_income,base_country_wb_region,target_country_code,target_country_name,target_lat,target_long,target_country_wb_income,target_country_wb_region,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,net_per_10K_2019,,,,,,,,,
kh,Cambodia,12.565679,104.990963,Lower Middle Income,East Asia & Pacific,fr,France,46.227638,2.213749,High Income,Europe & Central Asia,3.78,0.99,-0.91,0.23,-0.46,,,,,,,,,
kh,Cambodia,12.565679,104.990963,Lower Middle Income,East Asia & Pacific,de,Germany,51.165691,10.451526,High Income,Europe & Central Asia,0.16,-0.31,-0.87,-0.63,-0.14,,,,,,,,,
kh,Cambodia,12.565679,104.990963,Lower Middle Income,East Asia & Pacific,in,India,20.593684,78.96288,Lower Middle Income,South Asia,1.53,1.75,1.1,1.39,2.74,,,,,,,,,
kh,Cambodia,12.565679,104.990963,Lower Middle Income,East Asia & Pacific,id,Indonesia,-0.789275,113.921327,Lower Middle Income,East Asia & Pacific,0,-0.94,-2.81,-1.78,-1.68,,,,,,,,,
kh,Cambodia,12.565679,104.990963,Lower Middle Income,East Asia & Pacific,kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,1.2,0.36,0,0.07,-0.11,,,,,,,,,
kh,Cambodia,12.565679,104.990963,Lower Middle Income,East Asia & Pacific,my,Malaysia,4.210484,101.975766,Upper Middle Income,East Asia & Pacific,1.92,1.61,0.87,1.06,1.46,,,,,,,,,
kh,Cambodia,12.565679,104.990963,Lower Middle Income,East Asia & Pacific,nl,Netherlands,52.132633,5.291266,High Income,Europe & Central Asia,0.82,-0.09,-0.23,-0.3,0.17,,,,,,,,,
kh,Cambodia,12.565679,104.990963,Lower Middle Income,East Asia & Pacific,ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,0.49,0.45,1.48,1.48,0.54,,,,,,,,,
kh,Cambodia,12.565679,104.990963,Lower Middle Income,East Asia & Pacific,sg,Singapore,1.352083,103.819836,High Income,East Asia & Pacific,-0.16,1.08,0.53,-0.2,0.26,,,,,,,,,
kh,Cambodia,12.565679,104.990963,Lower Middle Income,East Asia & Pacific,th,Thailand,15.870032,100.992541,Upper Middle Income,East Asia & Pacific,1.81,3.32,1.94,2.01,1.46,,,,,,,,,
kh,Cambodia,12.565679,104.990963,Lower Middle Income,East Asia & Pacific,gb,United Kingdom,55.378051,-3.435973,High Income,Europe & Central Asia,0.16,0.58,-1.37,-0.96,-0.26,,,,,,,,,
kh,Cambodia,12.565679,104.990963,Lower Middle Income,East Asia & Pacific,us,United States,37.09024,-95.712891,High Income,North America,14.99,3.5,-1.56,-1.78,-1.26,,,,,,,,,
kh,Cambodia,12.565679,104.990963,Lower Middle Income,East Asia & Pacific,vn,Vietnam,14.058324,108.277199,Lower Middle Income,East Asia & Pacific,8.43,8.87,6.38,4.82,3.54,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,au,Australia,-25.274398,133.775136,High Income,East Asia & Pacific,-0.46,-0.64,-0.96,-0.41,-0.09,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,bd,Bangladesh,23.684994,90.356331,Lower Middle Income,South Asia,0.12,0.1,0.16,0.23,0.23,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,be,Belgium,50.503887,4.469936,High Income,Europe & Central Asia,0.09,-0.05,-0.02,0.04,-0.02,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,br,Brazil,-14.235004,-51.92528,Upper Middle Income,Latin America & Caribbean,-0.07,0.01,0.19,1.37,0.96,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,kh,Cambodia,12.565679,104.990963,Lower Middle Income,East Asia & Pacific,-0.18,-0.05,0,-0.01,0.02,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,ca,Canada,56.130366,-106.346771,High Income,North America,-1.55,-1.02,-1.32,-1.7,-1.4,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,cn,China,35.86166,104.195397,Upper Middle Income,East Asia & Pacific,-1.08,0.44,0.52,0.57,1.02,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,co,Colombia,4.570868,-74.297333,Upper Middle Income,Latin America & Caribbean,-0.13,0.21,0.12,0.03,0.05,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,dk,Denmark,56.26392,9.501785,High Income,Europe & Central Asia,-0.02,-0.12,-0.06,-0.11,-0.07,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,fi,Finland,61.92411,25.748151,High Income,Europe & Central Asia,-0.16,-0.07,-0.06,-0.08,-0.06,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,fr,France,46.227638,2.213749,High Income,Europe & Central Asia,0.39,0.52,-0.23,0.85,0.6,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,de,Germany,51.165691,10.451526,High Income,Europe & Central Asia,-0.85,-1.21,-1.51,-0.8,-0.69,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,hk,"Hong Kong SAR, China",22.396428,114.109497,High Income,East Asia & Pacific,-0.64,-0.21,0.04,-0.16,0.16,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,in,India,20.593684,78.96288,Lower Middle Income,South Asia,1.01,0.26,-0.01,0.45,1.43,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,id,Indonesia,-0.789275,113.921327,Lower Middle Income,East Asia & Pacific,-0.14,0.23,0.03,0.06,0.22,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,ir,"Iran, Islamic Rep.",32.427908,53.688046,Upper Middle Income,Middle East & North Africa,0.1,0.08,0.04,0.12,0.12,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,ie,Ireland,53.41291,-8.24389,High Income,Europe & Central Asia,-0.11,-0.06,-0.2,0.09,0.08,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,it,Italy,41.87194,12.56738,High Income,Europe & Central Asia,-0.05,-0.11,-0.07,-0.03,0.03,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,jp,Japan,36.204824,138.252924,High Income,East Asia & Pacific,-0.35,-0.39,-0.29,-0.35,-0.32,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,my,Malaysia,4.210484,101.975766,Upper Middle Income,East Asia & Pacific,0.19,0.21,-0.29,-0.02,0.04,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,mx,Mexico,23.634501,-102.552784,Upper Middle Income,Latin America & Caribbean,-0.02,-0.02,0.02,0.07,0.02,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,nl,Netherlands,52.132633,5.291266,High Income,Europe & Central Asia,-0.28,-0.1,-0.21,-0.01,0.02,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,nz,New Zealand,-40.900557,174.885971,High Income,East Asia & Pacific,-0.29,-0.51,-0.21,-0.23,-0.07,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,ng,Nigeria,9.081999,8.675277,Lower Middle Income,Sub-Saharan Africa,0.1,-0.03,0.17,0.43,0.38,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,no,Norway,60.472024,8.468946,High Income,Europe & Central Asia,-0.3,-0.2,-0.28,-0.36,-0.13,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,0.45,0.21,0.39,0.37,0.28,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,-0.26,-0.77,-0.14,0.18,0.24,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,-0.13,0.01,-0.03,0.03,-0.02,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,0,-0.03,0.01,0.07,0.02,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,sa,Saudi Arabia,23.885942,45.079162,High Income,Middle East & North Africa,-0.1,0.03,-0.07,0.01,-0.09,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,sg,Singapore,1.352083,103.819836,High Income,East Asia & Pacific,-1.68,-0.51,-0.47,-0.25,-0.16,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,za,South Africa,-30.559482,22.937506,Upper Middle Income,Sub-Saharan Africa,-0.02,0.08,-0.02,0.22,0.28,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,es,Spain,40.463667,-3.74922,High Income,Europe & Central Asia,-0.03,0.03,-0.07,0.02,0.14,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,se,Sweden,60.128161,18.643501,High Income,Europe & Central Asia,-0.22,-0.12,-0.09,-0.18,-0.22,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,0,0.09,-0.08,-0.05,0.02,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,tw,"Taiwan, China",23.69781,120.960515,High Income,East Asia & Pacific,-0.11,-0.06,0.1,0.21,0.17,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,th,Thailand,15.870032,100.992541,Upper Middle Income,East Asia & Pacific,0,-0.02,0.1,0.11,0.16,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,tr,Turkey,38.963745,35.243322,Upper Middle Income,Europe & Central Asia,-0.08,0.14,0.14,0.22,0.17,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,ae,United Arab Emirates,23.424076,53.847818,High Income,Middle East & North Africa,-0.67,0.07,0.03,0.05,-0.05,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,gb,United Kingdom,55.378051,-3.435973,High Income,Europe & Central Asia,-0.28,-0.18,0.32,0.81,0.36,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,us,United States,37.09024,-95.712891,High Income,North America,-3.66,-3.15,-1.95,2.2,0.04,,,,,,,,,
kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,vn,Vietnam,14.058324,108.277199,Lower Middle Income,East Asia & Pacific,-0.49,-0.5,-0.02,-0.13,-0.12,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,af,Afghanistan,33.93911,67.709953,Low Income,South Asia,0.49,0.37,-0.02,-0.36,-0.23,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,au,Australia,-25.274398,133.775136,High Income,East Asia & Pacific,-0.73,-1.79,-2.57,-1.87,-2.14,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,bh,Bahrain,25.930414,50.637772,High Income,Middle East & North Africa,0.4,0.37,0.38,0.34,0.11,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,ca,Canada,56.130366,-106.346771,High Income,North America,-3.75,-4.84,-3.68,-3.97,-4.94,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,cn,China,35.86166,104.195397,Upper Middle Income,East Asia & Pacific,-0.16,0.39,0.04,-0.04,0.23,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,eg,"Egypt, Arab Rep.",26.820553,30.802498,Lower Middle Income,Middle East & North Africa,9.55,12.32,10.4,12.65,11.15,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,fr,France,46.227638,2.213749,High Income,Europe & Central Asia,0.16,0.3,0.2,-0.21,0.93,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,de,Germany,51.165691,10.451526,High Income,Europe & Central Asia,-0.62,-0.46,-0.69,-0.5,-0.45,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,in,India,20.593684,78.96288,Lower Middle Income,South Asia,32.55,36.45,24.31,36.08,32.77,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,iq,Iraq,33.223191,43.679291,Upper Middle Income,Middle East & North Africa,-0.24,0.73,0.22,0.02,-0.39,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,it,Italy,41.87194,12.56738,High Income,Europe & Central Asia,0.22,-0.21,-0.1,0.05,0.09,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,jo,Jordan,30.585164,36.238414,Upper Middle Income,Middle East & North Africa,1.29,3.42,1.54,1.69,2.95,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,1.78,0.73,-0.34,-0.29,1.12,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,my,Malaysia,4.210484,101.975766,Upper Middle Income,East Asia & Pacific,0.32,0.62,0.61,0.34,0.53,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,ng,Nigeria,9.081999,8.675277,Lower Middle Income,Sub-Saharan Africa,-1.91,-0.41,-0.2,0.32,0.51,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,om,Oman,21.512583,55.923255,High Income,Middle East & North Africa,0.08,0.21,1.44,0.96,0.48,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,0.08,0.14,0.04,-0.16,0.23,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,1.7,0.89,1.42,0.29,1.13,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,-2.1,0.64,2.06,1.78,0.11,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,sa,Saudi Arabia,23.885942,45.079162,High Income,Middle East & North Africa,-1.32,3.65,4.05,5.58,3.21,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,za,South Africa,-30.559482,22.937506,Upper Middle Income,Sub-Saharan Africa,-0.67,-0.39,-0.04,-0.18,0.26,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,es,Spain,40.463667,-3.74922,High Income,Europe & Central Asia,0.49,0.14,-0.12,0.07,-0.14,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,tr,Turkey,38.963745,35.243322,Upper Middle Income,Europe & Central Asia,0.7,0.89,2.1,2.76,2.13,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,ae,United Arab Emirates,23.424076,53.847818,High Income,Middle East & North Africa,-8.33,-6.49,-2.47,-0.75,-0.42,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,gb,United Kingdom,55.378051,-3.435973,High Income,Europe & Central Asia,3.83,1.31,0.34,-0.75,-1.3,,,,,,,,,
kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,us,United States,37.09024,-95.712891,High Income,North America,11.46,1.97,2.2,3.06,2.31,,,,,,,,,
kz,Kazakhstan,48.019573,66.923684,Upper Middle Income,Europe & Central Asia,au,Australia,-25.274398,133.775136,High Income,East Asia & Pacific,0.09,-0.09,-1.08,-0.57,-0.22,,,,,,,,,
kz,Kazakhstan,48.019573,66.923684,Upper Middle Income,Europe & Central Asia,az,Azerbaijan,40.143105,47.576927,Upper Middle Income,Europe & Central Asia,0.13,0.2,-0.08,0.07,0.01,,,,,,,,,
kz,Kazakhstan,48.019573,66.923684,Upper Middle Income,Europe & Central Asia,ca,Canada,56.130366,-106.346771,High Income,North America,-0.7,-1.45,-1.08,-1.36,-1.31,,,,,,,,,
kz,Kazakhstan,48.019573,66.923684,Upper Middle Income,Europe & Central Asia,cn,China,35.86166,104.195397,Upper Middle Income,East Asia & Pacific,0.77,0.78,0.4,0.49,0.35,,,,,,,,,
kz,Kazakhstan,48.019573,66.923684,Upper Middle Income,Europe & Central Asia,fr,France,46.227638,2.213749,High Income,Europe & Central Asia,0.62,0.07,-1.03,-0.29,-0.36,,,,,,,,,
kz,Kazakhstan,48.019573,66.923684,Upper Middle Income,Europe & Central Asia,de,Germany,51.165691,10.451526,High Income,Europe & Central Asia,-0.31,-0.23,-1.32,-1.32,-1.19,,,,,,,,,
kz,Kazakhstan,48.019573,66.923684,Upper Middle Income,Europe & Central Asia,in,India,20.593684,78.96288,Lower Middle Income,South Asia,0.73,-0.2,-0.22,-0.15,0,,,,,,,,,
kz,Kazakhstan,48.019573,66.923684,Upper Middle Income,Europe & Central Asia,it,Italy,41.87194,12.56738,High Income,Europe & Central Asia,0.48,-0.29,-0.94,-0.35,-0.4,,,,,,,,,
kz,Kazakhstan,48.019573,66.923684,Upper Middle Income,Europe & Central Asia,my,Malaysia,4.210484,101.975766,Upper Middle Income,East Asia & Pacific,0.09,0.56,0.64,0.48,0.53,,,,,,,,,
kz,Kazakhstan,48.019573,66.923684,Upper Middle Income,Europe & Central Asia,nl,Netherlands,52.132633,5.291266,High Income,Europe & Central Asia,-0.09,-0.42,-0.72,-0.46,-0.41,,,,,,,,,
kz,Kazakhstan,48.019573,66.923684,Upper Middle Income,Europe & Central Asia,tr,Turkey,38.963745,35.243322,Upper Middle Income,Europe & Central Asia,0.11,-0.36,0.41,-0.5,0.1,,,,,,,,,
kz,Kazakhstan,48.019573,66.923684,Upper Middle Income,Europe & Central Asia,ua,Ukraine,48.379433,31.16558,Lower Middle Income,Europe & Central Asia,1.54,-0.13,-0.45,-0.42,-0.18,,,,,,,,,
kz,Kazakhstan,48.019573,66.923684,Upper Middle Income,Europe & Central Asia,ae,United Arab Emirates,23.424076,53.847818,High Income,Middle East & North Africa,-1.32,-1.54,-1,-1.19,-0.82,,,,,,,,,
kz,Kazakhstan,48.019573,66.923684,Upper Middle Income,Europe & Central Asia,gb,United Kingdom,55.378051,-3.435973,High Income,Europe & Central Asia,3.52,0.54,-0.84,0.35,0.27,,,,,,,,,
kz,Kazakhstan,48.019573,66.923684,Upper Middle Income,Europe & Central Asia,us,United States,37.09024,-95.712891,High Income,North America,3.14,-0.38,-5.95,-2.8,-2.97,,,,,,,,,
kz,Kazakhstan,48.019573,66.923684,Upper Middle Income,Europe & Central Asia,uz,Uzbekistan,41.377491,64.585262,Lower Middle Income,Europe & Central Asia,0.09,-0.04,-0.1,-0.41,-0.23,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,au,Australia,-25.274398,133.775136,High Income,East Asia & Pacific,-1.76,-2.14,-2.24,-1.73,-2.37,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,bh,Bahrain,25.930414,50.637772,High Income,Middle East & North Africa,-0.14,0.36,0.12,0.11,0,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,be,Belgium,50.503887,4.469936,High Income,Europe & Central Asia,-0.55,-0.4,-0.68,-0.88,-0.81,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,ca,Canada,56.130366,-106.346771,High Income,North America,-5.92,-8.41,-6.54,-7.17,-8.42,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,eg,"Egypt, Arab Rep.",26.820553,30.802498,Lower Middle Income,Middle East & North Africa,0.1,0.54,0.27,0.2,-0.11,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,fr,France,46.227638,2.213749,High Income,Europe & Central Asia,-5.23,-6.17,-7.72,-10.31,-12.13,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,de,Germany,51.165691,10.451526,High Income,Europe & Central Asia,-2.78,-2.92,-2.4,-2.85,-3.01,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,gh,Ghana,7.946527,-1.023194,Lower Middle Income,Sub-Saharan Africa,-0.17,-0.04,0.07,-0.06,0.04,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,iq,Iraq,33.223191,43.679291,Upper Middle Income,Middle East & North Africa,-0.31,0.6,0.41,0.24,-0.01,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,it,Italy,41.87194,12.56738,High Income,Europe & Central Asia,-0.29,-0.56,-0.18,-1.13,-0.94,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,jo,Jordan,30.585164,36.238414,Upper Middle Income,Middle East & North Africa,-0.45,0.1,0.18,0.09,0.3,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,-1.57,-0.65,0.3,0.25,-0.99,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,nl,Netherlands,52.132633,5.291266,High Income,Europe & Central Asia,-0.74,-0.97,-0.62,-0.91,-0.95,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,ng,Nigeria,9.081999,8.675277,Lower Middle Income,Sub-Saharan Africa,-0.55,0.87,0.69,0.17,0.06,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,om,Oman,21.512583,55.923255,High Income,Middle East & North Africa,-0.45,-0.38,0.02,0.35,-0.07,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,-0.38,0.71,0.84,-0.03,-2.19,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,sa,Saudi Arabia,23.885942,45.079162,High Income,Middle East & North Africa,-9.21,0.36,5.3,6.4,1.06,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,es,Spain,40.463667,-3.74922,High Income,Europe & Central Asia,-0.45,-1.13,-1.16,-1.26,-1.73,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,se,Sweden,60.128161,18.643501,High Income,Europe & Central Asia,-0.67,-0.73,-0.57,-0.91,-0.89,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,-0.12,-0.75,-0.43,-0.93,-0.77,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,sy,Syrian Arab Republic,34.802075,38.996815,Low Income,Middle East & North Africa,1.24,1.31,1.53,1.32,0.59,,,,,,,,,
lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,tr,Turkey,38.963745,35.243322,Upper Middle Income,Europe & Central Asia,-1.19,-0.56,-0.52,0.08,-0.92,,,,,,,,,
